,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Chd9,1969.928544,1.162851672,0.36928851,3.148897514,0.001638877,0.006438968
Zfp874b,214.5365737,1.1631422,0.447796586,2.597478939,0.009391088,0.02846192
Smarca1,509.5416982,1.163456853,0.346809277,3.354745477,0.00079438,0.003405534
Mgst3,559.9709858,1.163711312,0.352316213,3.303030826,0.000956459,0.004009008
Shisa9,369.259976,1.164124654,0.419086948,2.777764042,0.005473435,0.018094397
Fbxo7,1214.224378,1.164183146,0.349921458,3.326984156,0.000877914,0.003725239
Mapt,9644.575924,1.164763131,0.343286112,3.392980636,0.000691365,0.003022117
Tmem191c,951.6367713,1.165316689,0.337419828,3.453610586,0.000553135,0.002468412
Dgat2,507.5695115,1.165646295,0.351493618,3.316265891,0.00091229,0.003852486
Coq8a,657.4608122,1.165729906,0.355525797,3.278889792,0.001042163,0.004326922
Rtbdn,72.97557508,1.166259274,0.477896295,2.440402419,0.014670909,0.041621132
Prkaa1,719.5619103,1.16792526,0.354329133,3.296159281,0.000980164,0.004097502
Mmp14,3336.317274,1.168139529,0.4216488,2.770408759,0.005598598,0.018415706
Gnl3l,3750.398289,1.168873451,0.346247,3.375837046,0.000735915,0.003188628
Mmd,424.8368049,1.169268489,0.413624448,2.826884371,0.00470033,0.015908034
Zfp715,611.5685579,1.169700442,0.405686844,2.883259487,0.003935831,0.013667766
Ate1,1458.963439,1.169703117,0.366687658,3.189916791,0.001423138,0.005678894
Adamts12,812.3280572,1.170249584,0.398193208,2.938898904,0.003293805,0.01177633
Atp6v1f,1324.045944,1.171204147,0.338804702,3.456870998,0.000546486,0.002440808
Tex2,1515.291565,1.172100082,0.335885568,3.489581552,0.000483777,0.002189817
Manba,450.0833272,1.173253637,0.416468286,2.817150011,0.004845189,0.016286679
Gphn,2112.811825,1.173283784,0.359417934,3.264399663,0.001096963,0.004521182
Zfp697,379.9033875,1.173865507,0.364046639,3.224492087,0.001261963,0.005115841
Flywch2,127.9379358,1.174043323,0.470020044,2.497857993,0.012494623,0.036286338
Lactb2,235.6951368,1.174773571,0.423347662,2.774961753,0.00552082,0.018205342
Asph,4715.646959,1.175347913,0.337111265,3.486528146,0.000489334,0.002212433
Dip2c,1510.770294,1.175833624,0.35362934,3.32504544,0.000884041,0.003750234
Mosmo,711.8024848,1.17641125,0.420995887,2.794353311,0.005200363,0.017318468
Map7,403.1756984,1.176495351,0.35539853,3.310355144,0.000931777,0.003921154
Sh3gl2,6190.401364,1.17654323,0.353924548,3.324276983,0.000886481,0.003759574
Xkr8,119.0583724,1.176649521,0.421755841,2.789883163,0.005272707,0.017507734
Rock2,2784.708632,1.177129677,0.357731626,3.29053847,0.000999958,0.004174727
Rab3gap1,967.7458082,1.177801387,0.335427227,3.511347003,0.000445842,0.002030316
Tm9sf2,2337.07427,1.178000035,0.333185116,3.535572199,0.000406893,0.001875649
Zfp738,606.431043,1.178998844,0.443581109,2.657910401,0.007862679,0.024530318
Prkcd,439.3149366,1.179042565,0.405252007,2.909405859,0.003621164,0.012761293
Slc9a3r2,1115.664676,1.181291021,0.390121719,3.028006297,0.00246173,0.009168101
Gabarapl1,4186.493693,1.182070222,0.324497025,3.642776761,0.000269713,0.001295835
Pla2g15,500.1780461,1.183130667,0.37204995,3.180031784,0.001472589,0.005851107
Tmem145,2142.845479,1.183296369,0.350515405,3.375875504,0.000735812,0.003188628
Atp6v0c,3230.815787,1.18377217,0.325047036,3.64184884,0.000270687,0.00130012
Id3,2131.08675,1.183903445,0.471936476,2.508607632,0.012120804,0.03531212
Perm1,125.4985375,1.18406538,0.419117378,2.825140265,0.004725992,0.015967528
Trim23,1114.583341,1.184220217,0.388219691,3.050386791,0.002285468,0.008596755
Adamtsl1,225.1514537,1.185253858,0.452380602,2.620036875,0.008792026,0.026924728
Lrrc24,161.7974985,1.18641194,0.399558195,2.969309489,0.002984698,0.010839853
Filip1l,152.5480881,1.186586227,0.436080163,2.721027753,0.00650793,0.020885115
Zdhhc14,270.5907639,1.186761982,0.388132675,3.057619359,0.002231028,0.00841401
Slc35f1,564.9886585,1.1868958,0.454888515,2.609201512,0.009075378,0.02768516
B3gat2,1660.910747,1.187323052,0.379033918,3.132498167,0.001733255,0.006757472
Arl6ip5,1858.669111,1.188617126,0.320489276,3.708757869,0.000208278,0.001024025
Scrn3,331.9375846,1.189667591,0.362299257,3.283660039,0.001024684,0.004266684
Cers6,1505.596489,1.189680086,0.367766752,3.234876673,0.001216953,0.004949881
Tcirg1,606.489436,1.189909331,0.368959508,3.225040431,0.001259549,0.005108673
Plekhb1,304.2591194,1.190743678,0.442000621,2.693986434,0.007060304,0.022376037
Abhd6,384.7006416,1.191249133,0.380666391,3.129378269,0.001751766,0.006813048
Bcl2l2,1763.443945,1.192458379,0.337933683,3.528675709,0.000417645,0.00191961
Foxn2,1935.873131,1.193012714,0.371557284,3.210844642,0.001323455,0.005331302
Eps15,2638.394819,1.193163997,0.337391061,3.536442235,0.000405555,0.001870027
Lpl,1139.854201,1.193811487,0.393748313,3.031915183,0.002430075,0.009069448
Pcdhgb2,214.7482559,1.193978041,0.376948127,3.16748633,0.001537629,0.00608353
Nim1k,182.3802219,1.195916752,0.387027751,3.090002583,0.002001548,0.007658221
Zim3,468.1357774,1.196042861,0.408963907,2.924568256,0.003449344,0.012254168
Arhgef17,1134.757282,1.196048561,0.402415571,2.972172666,0.002957003,0.010756576
Tmed8,1141.440406,1.197083728,0.354463692,3.377168816,0.000732361,0.003175842
Ppp1r26,724.5574925,1.197431518,0.351275799,3.40880733,0.000652475,0.002860826
Dhrs11,242.8192924,1.197645713,0.374557592,3.197494155,0.001386272,0.005550006
Adcy5,2423.669147,1.198243957,0.339844616,3.525858295,0.000422113,0.001936205
Tuft1,80.96794182,1.199280471,0.501271479,2.392476974,0.016735078,0.046345549
Rmnd5a,5014.243477,1.199565273,0.346834091,3.458614085,0.000542962,0.002427126
Syt3,401.2758676,1.200424076,0.376003641,3.192586305,0.001410048,0.005635199
Pknox2,567.1768977,1.200672095,0.354247958,3.389355021,0.000700572,0.003058979
Grn,3296.987841,1.200852919,0.356281763,3.370514698,0.000750279,0.003241091
Neto2,2173.565807,1.201600186,0.404763731,2.968645891,0.002991151,0.010858296
Daam2,625.7561052,1.201665246,0.364549519,3.296301825,0.000979667,0.004096507
Retsat,247.42273,1.202042514,0.394570958,3.046454613,0.002315574,0.008699645
Tmem68,614.0709415,1.202100194,0.458929466,2.619357183,0.008809565,0.026967987
Myh14,1544.151957,1.202128632,0.395947739,3.036079043,0.002396765,0.008962064
Lama4,2202.496465,1.202941828,0.437019008,2.752607566,0.005912272,0.019259065
Sipa1l1,1184.853388,1.203082066,0.371798458,3.235844687,0.001212834,0.004935667
Sigmar1,855.8107003,1.205025855,0.343995001,3.50303304,0.000459992,0.002091962
Sox6,280.4657722,1.205130614,0.456730288,2.638604545,0.008324803,0.025728248
Ptx3,381.5530623,1.20599242,0.420991714,2.864646457,0.004174751,0.014382287
Galnt10,593.2445716,1.206598996,0.43740995,2.758508341,0.005806582,0.018989159
Peli3,117.2928882,1.207564014,0.428153204,2.820401678,0.004796357,0.016143138
Magt1,651.6982635,1.20771916,0.38924645,3.10271079,0.001917569,0.007372611
Tll1,323.0598671,1.208423011,0.356744754,3.387360282,0.000705687,0.003077907
Snx25,884.4080237,1.208582239,0.341442614,3.539635039,0.000400681,0.00185025
Zbtb26,331.7223629,1.208726055,0.465044762,2.599160669,0.009345202,0.028333247
Dgkh,541.6243012,1.208917974,0.374709425,3.226281207,0.001254101,0.005087882
Gmpr,184.315968,1.209157037,0.409627613,2.95184455,0.003158819,0.011385871
Itgb1,11637.40163,1.210085718,0.441875136,2.738524122,0.006171563,0.019955605
Cers1,425.7294657,1.210295555,0.348216562,3.475697849,0.000509526,0.002291272
Slitrk3,383.9398586,1.211450594,0.410622778,2.950276161,0.0031749,0.011430798
Zfp78,90.37016486,1.211501536,0.48983433,2.473288335,0.013387608,0.038491809
Pgpep1,526.627127,1.211532758,0.394312481,3.072519429,0.0021226,0.008062819
Tmem114,96.83712701,1.21193861,0.49759547,2.43559012,0.014867521,0.042095782
Hipk3,2036.295085,1.212184917,0.340503492,3.559977931,0.000370886,0.00172324
Zfhx4,456.2684569,1.212498551,0.382069063,3.173506231,0.001506097,0.00597673
Atp1a1,25211.56564,1.214169805,0.32903285,3.690117283,0.000224151,0.001095586
Hpse,84.99319295,1.214480475,0.483564665,2.51151617,0.012021378,0.035080667
Ccbe1,350.5104283,1.215204623,0.447179756,2.717485771,0.006577998,0.02107565
Dstyk,1435.907654,1.215269882,0.324759779,3.742057851,0.000182519,0.000911984
Dbi,4532.952551,1.215391806,0.347226694,3.50028332,0.000464764,0.002110402
Usmg5,1077.176847,1.21562003,0.360796924,3.369263841,0.000753692,0.003253168
Ogfod1,595.6031234,1.215722636,0.345632727,3.51738288,0.000435825,0.001988709
Naalad2,112.0650285,1.215944494,0.492124402,2.470807154,0.013480849,0.038710591
Rab9b,186.048721,1.217385148,0.474750791,2.56426144,0.010339563,0.030855351
Gm2a,1100.90147,1.217716423,0.351013666,3.469142493,0.000522122,0.002341919
Zfp322a,699.7657654,1.217810987,0.412620121,2.951409601,0.003163271,0.011399319
Cadps2,14752.74555,1.217846559,0.345783455,3.521991995,0.000428317,0.00195841
Gabrb3,3661.505893,1.218563556,0.366184766,3.327728705,0.000875571,0.003717295
Slc37a2,185.1267642,1.218586699,0.411196563,2.963513828,0.003041484,0.011020759
Zfp950,391.7806612,1.218651798,0.38913988,3.13165486,0.001738241,0.006770442
Dkk3,1474.485048,1.219080958,0.474410559,2.569675009,0.010179396,0.030441865
Pcdhga7,398.1207291,1.219438622,0.350051508,3.48359768,0.000494723,0.00223424
Mcu,895.9703501,1.219613692,0.331373067,3.68048527,0.000232791,0.001134656
Hook1,1841.741296,1.220073047,0.413518153,2.950470341,0.003172905,0.011426218
Vps29,1730.331587,1.221988661,0.353928462,3.452643096,0.000555123,0.002475668
Slc9a9,156.682716,1.222085304,0.434546118,2.8123259,0.004918464,0.016502364
Ntrk2,7456.167824,1.222628969,0.321002473,3.808783648,0.000139652,0.000716953
Chrm3,386.7089018,1.222684838,0.461724084,2.648085472,0.008094906,0.025160444
Tcaim,184.998019,1.223642245,0.393170613,3.112242381,0.00185672,0.007171813
Sphkap,7584.546486,1.22372076,0.357160828,3.426245723,0.000611986,0.002704364
Tank,566.6455407,1.224262023,0.455256523,2.689169647,0.007163001,0.022651538
Rfesd,157.8263974,1.224426321,0.408295437,2.998873388,0.002709799,0.009969789
Ehd4,507.141373,1.224429749,0.339606333,3.605438498,0.000311626,0.001471703
Sez6,7940.974156,1.225080174,0.322631425,3.797150804,0.000146369,0.000747308
Rxylt1,628.8756122,1.225458354,0.341274776,3.590826042,0.000329632,0.001547946
Cebpd,398.2654995,1.226781306,0.430470802,2.849859503,0.004373854,0.014963336
S100a13,167.1174074,1.227203059,0.497587817,2.466304471,0.013651524,0.039108299
Actr3b,258.155441,1.227330114,0.365017559,3.362386507,0.000772719,0.003322586
Cflar,595.989118,1.227709932,0.340083088,3.610029355,0.000306162,0.001448063
Pard6b,146.3784312,1.22803755,0.425120492,2.888681146,0.003868611,0.013474057
Rybp,702.0992568,1.228834724,0.394348623,3.11611263,0.001832523,0.007090583
Cdk17,2218.34789,1.228875854,0.377360422,3.256504342,0.001127932,0.004623497
Slc2a4rg-ps,196.0748312,1.22901119,0.430714996,2.853420944,0.004325129,0.014815887
Msrb1,406.4577483,1.229031766,0.369925874,3.322373078,0.000892553,0.003782279
Kpna2-ps,92.95599286,1.229290344,0.515065962,2.386665852,0.017001937,0.046961126
Pik3ip1,1094.79094,1.229972453,0.334242541,3.679880038,0.000233344,0.001136651
Ptpn4,1643.597294,1.230781154,0.452716743,2.718656144,0.006554771,0.021009959
Rragb,873.0144793,1.231057789,0.357937642,3.439307979,0.000583203,0.002588702
Zfp850,219.1601807,1.231253487,0.461649719,2.667072969,0.007651506,0.023999423
Abca2,6310.997681,1.231417627,0.342409521,3.596329981,0.000322738,0.001516928
Irx3,145.6313069,1.231489953,0.42633363,2.888559254,0.003870111,0.01347631
Gfra4,254.5122984,1.232114891,0.39493756,3.119771364,0.001809915,0.007011589
P4htm,440.6333212,1.232714917,0.391882249,3.145625808,0.001657319,0.006503341
Vmp1,1538.811397,1.233271882,0.330391331,3.732761027,0.000189392,0.000940829
Meg3,476.5562223,1.233719096,0.35019692,3.522929597,0.000426805,0.001952771
Sh3rf3,559.7824121,1.233865317,0.34153356,3.612720575,0.000303001,0.001435689
Dgke,1295.719147,1.235294835,0.365081753,3.383611544,0.000715391,0.003112504
Tbx18,430.6754464,1.23573672,0.377952472,3.269555858,0.001077165,0.004452634
Pcdhb9,238.0380862,1.237505989,0.393220218,3.147106716,0.001648948,0.006473707
Mov10,329.0412002,1.238444333,0.370191402,3.345416253,0.000821592,0.003508863
Hagh,762.2307586,1.239690706,0.357133501,3.471224911,0.00051809,0.002325242
Als2,3691.473204,1.23984868,0.332080948,3.733573663,0.000188782,0.000938682
Gpr155,394.8419854,1.240941243,0.386123158,3.213848272,0.001309689,0.005286258
Cln5,736.7987646,1.242660148,0.356385052,3.486846995,0.000488751,0.00221043
Fam169a,268.3119424,1.243098471,0.487437381,2.550273164,0.010763854,0.031947864
Ddo,107.0474618,1.243521149,0.44527417,2.792708923,0.00522687,0.017390708
Fam131a,1429.876543,1.244348943,0.418074264,2.976382547,0.002916708,0.01062467
Rasa3,4677.255674,1.244358603,0.316043108,3.937306563,8.24E-05,0.00045118
Stat3,3320.338878,1.244831403,0.320500372,3.884024837,0.000102741,0.000548857
Fam19a5,1775.774063,1.244940289,0.348241608,3.574932632,0.000350318,0.001635853
Rasgrp1,113.427952,1.245034489,0.438852371,2.837023498,0.004553626,0.015471167
Scpep1os,182.5797737,1.245141152,0.467508732,2.663353785,0.007736603,0.024226037
Kdelr3,296.9141003,1.245208202,0.43214259,2.881475303,0.003958183,0.013728534
Grid2,984.7962344,1.245682192,0.36079641,3.452590319,0.000555232,0.002475668
Pla2g7,2971.455667,1.247378002,0.383275809,3.254517956,0.00113585,0.004651127
Grb10,3065.194413,1.24800458,0.478448313,2.608441803,0.009095548,0.027735979
Hebp1,195.1796945,1.248156305,0.425174453,2.935633353,0.003328675,0.011886943
Prrt1,1219.394125,1.248875871,0.397684452,3.140368867,0.001687352,0.006604791
Atp6v1d,2303.371853,1.249133449,0.326254436,3.828709476,0.000128817,0.000668494
Itm2b,19184.31177,1.249446092,0.310971994,4.017873362,5.87E-05,0.000331868
Foxo3,5738.606301,1.249907604,0.327950836,3.81126519,0.000138257,0.000710948
Blcap,1652.287866,1.250890577,0.318983878,3.921485266,8.80E-05,0.00047904
Dmd,609.8167021,1.251058289,0.404481045,3.092996088,0.001981467,0.007586903
Zfp867,328.2158672,1.251187305,0.396442706,3.156035627,0.001599293,0.006303824
Cyba,405.9643613,1.251370265,0.456264365,2.742642994,0.006094691,0.019763657
Orai3,225.3712836,1.251764597,0.454187277,2.756053857,0.005850336,0.019096677
Mkks,156.447127,1.252383292,0.40325164,3.10571159,0.001898218,0.007305318
Fam196a,50.93813851,1.252866585,0.531054732,2.359204259,0.018314172,0.049845082
Hopx,951.7796711,1.253417601,0.393567566,3.184758371,0.001448749,0.005769439
Hs1bp3,351.6893758,1.253859707,0.391943003,3.199086853,0.001378636,0.005523634
Suox,302.8628597,1.253878018,0.372254459,3.368335795,0.000756234,0.003262357
Mapre2,4616.393562,1.253968466,0.354495339,3.537334139,0.000404188,0.001865356
Dock3,3700.017619,1.254531661,0.382374359,3.280899025,0.001034768,0.004299606
Noct,780.7189091,1.254652844,0.347057985,3.615110151,0.00030022,0.001423365
Pip5k1b,207.483126,1.255584737,0.37864968,3.315953513,0.00091331,0.003855765
Zfp712,133.1019165,1.255901234,0.428725486,2.929383198,0.003396354,0.012093103
Scai,1832.282137,1.256928519,0.455816289,2.757533135,0.005823931,0.01903014
Rag1,159.0851653,1.25694764,0.432228635,2.908061931,0.003636763,0.012796288
Pcmtd1,1369.285871,1.257232209,0.416697106,3.017136885,0.002551746,0.009458757
Cnksr3,1511.875762,1.257747374,0.350154854,3.591974691,0.000328182,0.001541596
Fam174a,452.9392433,1.257915229,0.391641151,3.211907699,0.001318567,0.00531802
Slc22a23,987.3249971,1.258365811,0.344010776,3.657925561,0.000254265,0.001228714
Rad9b,250.98059,1.262118347,0.375151623,3.364288648,0.000767412,0.003303364
Dlg1,1996.449711,1.262569204,0.318592257,3.962962614,7.40E-05,0.000409719
Pcdha9,105.9065554,1.264334321,0.4565478,2.769336135,0.005617065,0.018464919
Vma21,1069.97733,1.264602409,0.435431421,2.904251618,0.003681322,0.01293579
Gclm,1500.041857,1.2648952,0.337000738,3.753390003,0.000174459,0.000876129
Sod2,2134.027901,1.26510565,0.336347812,3.761301856,0.000169031,0.00085189
Galns,250.7543953,1.265526494,0.370784226,3.413107691,0.000642266,0.002822325
Nfat5,2268.707897,1.266130694,0.403493327,3.137922264,0.0017015,0.00664995
Wbp2,4739.082674,1.266229625,0.368244863,3.438553401,0.000584831,0.002595199
Lama1,902.1110561,1.267976279,0.352535902,3.596729504,0.000322243,0.001515052
Col18a1,10337.30505,1.268107524,0.471939512,2.687012834,0.007209418,0.022775535
Mfsd12,898.9972985,1.269280876,0.362395688,3.502472345,0.000460962,0.002095545
Impact,1365.219339,1.269690197,0.336298532,3.7754854,0.000159696,0.000808562
Mpzl3,90.27195106,1.270558453,0.465978182,2.726647945,0.006398126,0.020589863
Dnajb14,1118.077513,1.270884984,0.389170632,3.265624074,0.001092231,0.004507558
Prepl,2562.393385,1.271244391,0.3407269,3.730977477,0.000190738,0.000946623
Acyp1,307.6958725,1.272227642,0.35882531,3.545534852,0.000391817,0.001812499
Adam23,1223.070845,1.27225809,0.351357485,3.620979041,0.00029349,0.00139592
Ifngr2,812.9814099,1.272679368,0.363076266,3.505267312,0.000456149,0.002075458
Pcdhgc5,195.6608207,1.273154834,0.385650658,3.301316378,0.000962323,0.00403145
Pear1,877.3935131,1.273491495,0.510701564,2.493611895,0.012645072,0.036624041
Stx4a,1927.319537,1.273829854,0.352804353,3.610584291,0.000305508,0.001445833
Senp8,136.1856796,1.273856432,0.455039655,2.799440483,0.005119125,0.017080325
Yap1,993.7005176,1.274222524,0.416218394,3.061427709,0.002202842,0.008321613
Tmem141,70.40520815,1.274786744,0.495386344,2.573318297,0.010072852,0.030163201
Zfp729b,143.5597072,1.275162088,0.521319535,2.446027824,0.014443985,0.041065825
Reep5,3739.389431,1.276328805,0.316846816,4.028220395,5.62E-05,0.000318766
Shroom3,302.5550401,1.27709112,0.378523481,3.373875557,0.000741179,0.003207334
Acot7,1629.790266,1.278534488,0.32817959,3.895837908,9.79E-05,0.000525801
Zfr,5028.887802,1.278615666,0.382399689,3.343662932,0.000826801,0.003529204
Sgpp2,888.3600906,1.278827346,0.356625164,3.585914496,0.000335899,0.001575037
Fgf9,693.6813781,1.279079863,0.38167756,3.351205302,0.000804606,0.003442835
Wdr44,441.1529986,1.281060152,0.415956146,3.079796185,0.002071423,0.00789402
Eepd1,477.5905508,1.281202395,0.351532576,3.644619253,0.000267788,0.001287762
Plpp3,2650.808846,1.282885093,0.435391615,2.946508497,0.003213836,0.011547302
Shc1,1670.901199,1.283640809,0.463494622,2.76948372,0.005614521,0.018460396
Galnt18,345.039177,1.284623222,0.363630405,3.532771751,0.000411227,0.001893146
Rnf13,1260.453127,1.285403266,0.474469484,2.709137911,0.006745829,0.021554817
Wscd2,1918.866291,1.285898944,0.366178113,3.511676142,0.00044529,0.002028388
Zfp354b,53.70659776,1.286951285,0.527017291,2.441952677,0.014608061,0.041487524
Usp53,554.1967142,1.2875688,0.379299406,3.394597456,0.000687296,0.00300516
Mid2,541.7757837,1.287771753,0.442098037,2.912864671,0.003581298,0.012649179
Lamb1,4231.67299,1.2881213,0.43205938,2.981352473,0.002869783,0.01047547
Itm2c,6726.710307,1.288874206,0.332893158,3.871735349,0.000108063,0.000573218
Drc1,80.41583595,1.28946778,0.48106859,2.680423973,0.007352897,0.023159352
Zfp933,352.4576289,1.289671923,0.44571638,2.893481102,0.003809972,0.013313839
Fbxo6,307.0934718,1.290287727,0.402493231,3.205737707,0.001347167,0.005409895
Phlda1,1096.583194,1.291073199,0.349243593,3.69676989,0.00021836,0.001070085
Tram2,321.7840847,1.2941389,0.480163875,2.695202549,0.007034585,0.02230599
Garem1,299.5402666,1.294186806,0.382257323,3.385642936,0.000710117,0.003094669
Shprh,2070.481832,1.29419071,0.385967935,3.353104213,0.000799106,0.003423936
Abat,4010.634537,1.294288325,0.315366823,4.104072561,4.06E-05,0.000237844
Pawr,192.7524865,1.294649219,0.507771143,2.549670725,0.01078247,0.031997107
Timm17a,1012.950054,1.294903009,0.367337157,3.525107608,0.000423311,0.001941137
Tbcel,1171.441773,1.294951915,0.335829148,3.855984281,0.000115265,0.000605927
Slc25a40,320.7747239,1.295345949,0.429164321,3.018298323,0.002541985,0.009431428
Mrvi1,119.1142845,1.295631519,0.468967989,2.762729119,0.005732032,0.018795925
Castor2,3952.549703,1.29588227,0.33606463,3.85605076,0.000115234,0.000605927
Pls3,2338.823645,1.296399009,0.344687173,3.761088631,0.000169175,0.000852187
Coa4,54.11376868,1.297048184,0.525732008,2.46712805,0.013620164,0.039039694
Sntb1,123.7083427,1.298281278,0.461642797,2.812307017,0.004918753,0.016502364
Rac2,78.14497393,1.298282923,0.487969883,2.660580021,0.007800619,0.024375199
Phc3,2004.321591,1.298680723,0.392062412,3.312433639,0.000924881,0.003894208
Slc25a23,4460.069604,1.299005832,0.338822802,3.833879607,0.000126138,0.0006561
Nos1ap,568.8158402,1.30114939,0.374696848,3.472538924,0.00051556,0.002315771
Trim3,3512.914485,1.301871063,0.349079402,3.729441082,0.000191905,0.000951815
Chac2,85.30495739,1.302415306,0.474951342,2.742207867,0.006102771,0.01978174
Zbtb38,650.6900283,1.304047158,0.367714852,3.546354336,0.000390601,0.0018074
Tnfrsf12a,542.5888121,1.304549651,0.343326341,3.799736558,0.00014485,0.000740272
H2-T22,572.317149,1.304756734,0.337022871,3.871418969,0.000108204,0.00057377
Napg,2028.951255,1.304902064,0.35123774,3.715153343,0.000203081,0.00100096
Pja2,6435.28204,1.305390022,0.335751841,3.887960882,0.00010109,0.000541316
Tmem173,177.3310801,1.305632914,0.514809989,2.536145261,0.011208023,0.033123094
Slc2a6,154.0508046,1.307559668,0.423647444,3.086433512,0.002025732,0.007739513
Galm,109.4605083,1.307703114,0.462677966,2.826378624,0.004707758,0.015922944
Fcgr3,186.3916804,1.307856216,0.503536724,2.597340281,0.00939488,0.028467478
Myd88,269.5220493,1.307962319,0.438406611,2.983445701,0.002850226,0.010416113
Hist1h2bc,329.4682019,1.308270046,0.388120161,3.370786105,0.00074954,0.003238785
Cmtm7,129.7824238,1.308958922,0.544266744,2.404995228,0.016172677,0.045032712
Dse,421.3089285,1.309999607,0.465782771,2.812469006,0.004916276,0.016501061
Txndc5,3353.047629,1.310831659,0.420629349,3.116358055,0.001830998,0.007088053
Pla2g16,256.3715147,1.311826057,0.419986432,3.123496276,0.001787161,0.006933642
Flcn,1652.020448,1.312053796,0.324334106,4.045377199,5.22E-05,0.000299087
Grina,4530.82514,1.313245683,0.330476276,3.973797151,7.07E-05,0.00039358
Dact1,2178.025129,1.313870437,0.340905172,3.854064253,0.000116173,0.000609687
AW209491,356.7434492,1.315687987,0.372239471,3.534520358,0.000408516,0.001882581
Pcbd2,71.78945105,1.315702278,0.519755235,2.53138822,0.011361202,0.033506853
Mllt11,3990.509463,1.315801217,0.376082315,3.498705379,0.000467523,0.002119884
Sri,1405.980817,1.316262992,0.323405375,4.070009638,4.70E-05,0.000272214
Kcnt2,107.0362572,1.317907666,0.444856276,2.962547092,0.003051051,0.011047826
Disp2,2816.97439,1.318587997,0.357522655,3.688124317,0.000225913,0.001102155
Sema6b,1055.322059,1.318982261,0.345412166,3.818574996,0.000134225,0.000692917
Spop,5833.447807,1.319136446,0.344190143,3.832580543,0.000126806,0.000658924
Mvp,491.2938074,1.320015845,0.434558619,3.037601345,0.002384692,0.008927482
Acad12,65.70850533,1.320440425,0.521996927,2.52959425,0.01141945,0.03364724
Dusp26,559.8508441,1.320739295,0.354694931,3.723592246,0.000196408,0.000971225
Mrc1,284.2289168,1.320824572,0.447105848,2.954165277,0.003135161,0.011323841
Tgfb3,301.4221127,1.322271438,0.393176216,3.36305042,0.000770863,0.00331641
Zim1,79.45233558,1.322540992,0.500855214,2.640565484,0.00827678,0.025614898
Anpep,488.2745234,1.322843717,0.497654736,2.658155584,0.007856961,0.024517319
Abhd5,555.6148445,1.322865327,0.369029317,3.584716078,0.000337445,0.001581349
Thsd4,378.2747315,1.323273415,0.349336399,3.78796318,0.000151887,0.000772489
Dnase1l1,72.67888235,1.324535842,0.516243886,2.565717247,0.010296272,0.03074484
Plch2,890.3707685,1.324810621,0.375107978,3.531811363,0.000412724,0.001899202
Irak2,122.3412527,1.324940336,0.444892648,2.978112454,0.002900296,0.010572196
Apoe,22903.2508,1.325230636,0.323064442,4.102062819,4.09E-05,0.000239743
Ptprn2,928.2863655,1.325414742,0.349638575,3.790813815,0.000150154,0.000764414
Grid1,391.2624113,1.326092498,0.364586577,3.637249922,0.000275565,0.001318737
Hdac4,1508.046126,1.32641206,0.347510219,3.816900883,0.000135138,0.000696976
Schip1,90.9524819,1.326976572,0.469650487,2.825455545,0.004721344,0.015955234
Pcdhb12,70.07862106,1.32710341,0.528294284,2.51205332,0.012003095,0.035045436
Rab21,1731.876668,1.327871885,0.321681493,4.127908859,3.66E-05,0.000216739
Lrrn1,3193.408493,1.329902604,0.401083912,3.315771498,0.000913905,0.003857246
Cabyr,63.15216429,1.330477101,0.504750985,2.635907883,0.008391251,0.025893096
Gypc,443.7763286,1.330843393,0.459598547,2.895664926,0.003783562,0.013243795
Khnyn,2681.656573,1.331836346,0.351253729,3.79166465,0.000149641,0.000762291
Sema3d,769.1391062,1.332386878,0.405955653,3.282099577,0.001030372,0.004284721
Ap1g2,857.7523297,1.332483339,0.372814258,3.574121191,0.000351406,0.001640449
Pcdhb11,139.0242248,1.332627663,0.474087472,2.810932034,0.004939822,0.016566016
Calm1,25662.92143,1.333644886,0.34252337,3.893588009,9.88E-05,0.00053023
Tom1,108.9591846,1.335759691,0.457525098,2.919533151,0.003505561,0.012428736
Helz2,303.2613589,1.335855899,0.359987945,3.710835094,0.000206577,0.001016607
Usp32,2080.727651,1.336262929,0.381716819,3.50066558,0.000464098,0.002108589
Sec62,3777.929645,1.33807525,0.318858631,4.196452967,2.71E-05,0.000164973
Zfp120,302.4827811,1.338209309,0.390886807,3.423521301,0.000618154,0.002727749
Pxk,1068.213001,1.338304586,0.349599906,3.828103396,0.000129135,0.000669483
Ccdc3,195.152225,1.339733173,0.44895244,2.98413162,0.002843844,0.010397599
Fech,995.2718327,1.340174445,0.326502853,4.104633187,4.05E-05,0.000237356
Prr13,1171.82678,1.340853957,0.323637692,4.143071065,3.43E-05,0.000204036
Klhl21,455.4723637,1.341025767,0.359695037,3.728229828,0.000192829,0.000955606
B4galnt1,1257.126799,1.342211517,0.341121243,3.934705161,8.33E-05,0.000455621
Gpd2,1437.710894,1.343151009,0.325700971,4.123877819,3.73E-05,0.000220074
Prr5l,208.8920542,1.343751799,0.402651339,3.337258986,0.000846091,0.003603753
Adamts5,280.8457819,1.34472051,0.424417303,3.168392289,0.001532845,0.006066121
Cnksr2,1582.62222,1.34547125,0.436455199,3.08272476,0.002051148,0.007827152
Ssbp4,1617.296533,1.346175318,0.346470031,3.885401904,0.000102161,0.000546309
