"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Elavl4",4929.00102418622,-0.398624909626744,0.200963829081906,-1.98356545776343,0.0473043031370709,0.117601364526221
"Eldr",63.1068779224645,-2.16555114251254,0.444627357818833,-4.87048559750324,1.11324316073855e-06,1.06383772751299e-05
"Elf1",473.431683320177,-0.615122978493422,0.130653341334218,-4.70805394038799,2.50092929675901e-06,2.21932114122346e-05
"Elf2",2129.29852631453,0.00021731377834132,0.0972095385939153,0.00223551908058252,0.998216315325897,0.999121518497
"Elf3",24.7250260701109,-1.35084877201524,0.461807495347633,-2.92513392620093,0.00344308008846969,0.0136031924131015
"Elf4",50.1535010069736,-0.390102143631495,0.311101873572705,-1.25393697939375,0.209864912648314,0.364657787433393
"Elf5",23.4476612830232,-0.59329182154296,0.47387310846454,-1.25200567608777,0.210567795687363,0.365608083771243
"Elfn1",116.566701720424,-0.628316082646667,0.266818485580833,-2.35484464758466,0.0185304509118778,0.0550611442524613
"Elfn2",961.340751344217,-0.17813035743797,0.171691275537567,-1.03750383867929,0.299501107652228,0.469226981223885
"Elk1",1916.98211505709,0.283082114229283,0.111320033028507,2.54295751203012,0.0109918594175886,0.035841500263075
"Elk3",571.295000624224,-0.312444553666735,0.149662788483314,-2.08765690411795,0.0368287949543099,0.0959947367133147
"Elk4",827.124694401915,0.341605192868871,0.138626465302538,2.46421339621805,0.0137314331375044,0.0429644078795143
"Ell",960.444220579839,0.158702953304133,0.121345226483496,1.30786317602463,0.190919721440303,0.340168399325929
"Ell2",472.292555611417,-0.122041659693017,0.163977082714511,-0.744260464161905,0.456718914682035,0.621225561809071
"Ell3",9.667318877862,0.222070960309459,0.625621223960944,0.354960720327676,0.722619018163189,0.828562742838687
"Elmo1",6582.62465768694,-0.00330532395002485,0.105265598214853,-0.0313998495812327,0.974950661110149,0.98605573024852
"Elmo2",7631.80610413382,0.037799448173344,0.121668296504793,0.310676234148268,0.756046766202233,0.850079856084852
"Elmo3",224.187294052245,1.70866837891354,0.163725110623528,10.4362023174471,1.69454804980501e-25,1.08126629804962e-23
"Elmod1",4903.7755349928,0.626598495479223,0.106491500766878,5.88402352269333,4.00410893360039e-09,5.77831305035313e-08
"Elmod2",875.956677214461,0.0394804385852721,0.169400885749748,0.233059221683148,0.815715419400863,0.889378603331076
"Elmod3",838.430775131678,0.274100511116808,0.13309755883019,2.05939548047245,0.0394563683672282,0.101600767760433
"Elmsan1",812.525133149621,0.56851069278779,0.182233883596846,3.11967610834383,0.00181049997854553,0.0078944150007906
"Eln",2510.60689411937,-2.96640689713878,0.397911062751831,-7.45494954732854,8.9902226533771e-14,2.22773909104433e-12
"Eloa",1661.98578999448,-0.230717400537713,0.103698602661458,-2.22488437275215,0.0260890013610481,0.0726894777266221
"Elob",1566.62025419776,-0.42848878233398,0.173026848086592,-2.47642945052979,0.0132703848882806,0.0418570694438501
"Eloc",3514.35700721902,0.0798709760102357,0.181058100907945,0.441134506601527,0.659115623720293,0.784360977226761
"Elof1",1531.78342611782,0.173719992786417,0.188104408424698,0.923529619753492,0.355731271978087,0.526647903150451
"Elovl1",806.43459784497,-0.792316603483022,0.154596683587858,-5.12505562923506,2.97449910235669e-07,3.189907272645e-06
"Elovl2",2279.09651845272,-0.857982759660665,0.154397326017845,-5.55697939717881,2.74483144818321e-08,3.51680297124764e-07
"Elovl4",2530.533415762,-0.435196683475415,0.158411474846033,-2.74725479261146,0.00600964277120083,0.0217337929446469
"Elovl5",3871.73989355467,-0.203194660973188,0.118139938566614,-1.71994893038323,0.0854417251167551,0.186253198580539
"Elovl6",3554.3476993094,-0.376425424186176,0.128212997788199,-2.93593809270422,0.0033254068017329,0.0132082485603567
"Elovl7",867.667493728032,-0.191281850166812,0.150037221579016,-1.27489597683649,0.202346063275685,0.355242264736511
