"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"46356",193983,193983,"2.888856551",774.2060317,1.643692962,0.360816316,4.555484025,5.23e-06,0.000248069,3.60542813,"Not Sig","Unchanged","Triobp","Promoter"
"46357",193987,193987,"2.153581659",142.4235016,1.359325583,0.427919429,3.17659235,0.001490163,0.013853895,1.858428096,"Not Sig","Unchanged","Triobp","Promoter"
"46358",193988,193988,"2.059163743",114.5944918,2.792906811,0.464587684,6.011581689,1.84e-09,6.68e-07,6.175132846,"Sig","Up","Triobp","Promoter"
"46359",193989,193989,"2.80845126",643.3558579,1.817544657,0.58074294,3.129688769,0.001749916,0.015511274,1.809352527,"Not Sig","Unchanged","Triobp","Promoter"
"46360",193993,193993,"2.750601582",563.1208162,1.331309195,0.333353317,3.993688161,6.51e-05,0.001533697,2.814260507,"Not Sig","Unchanged","Triobp","Promoter"
"46361",193994,193994,"1.93350144",85.80279595,0.837865372,0.421718339,1.986789036,0.04694578,0.156283985,0.806085522,"Not Sig","Unchanged","Triobp","Promoter"
"46367",194003,194003,"2.052949589",112.9664781,1.640306023,0.409838864,4.002319366,6.27e-05,0.001495069,2.825338748,"Not Sig","Unchanged","Galr3","Promoter"
"46368",194004,194004,"2.584300558",383.9728856,2.47408718,0.552882007,4.474891835,7.65e-06,0.000331254,3.479838818,"Sig","Up","Galr3","Promoter"
"46372",194018,194018,"3.148497367",1407.658693,2.40611537,0.633293118,3.799370787,0.000145064,0.002706568,2.567581046,"Sig","Up","Micall1","Promoter"
"46373",194022,194022,"1.9641764",92.08235119,1.183725834,0.423647668,2.794128053,0.005203987,0.033461362,1.475456388,"Not Sig","Unchanged","Micall1","Promoter"
"46374",194023,194023,"2.346231236",221.9377794,2.540662119,0.375205639,6.77138575,1.28e-11,1.48e-08,7.828647047,"Sig","Up","Micall1","Promoter"
"46447",194154,194154,"2.085951248",121.8852768,1.223614993,0.415415493,2.945520844,0.003224114,0.023788162,1.623639117,"Not Sig","Unchanged","Nptxr","Promoter"
"46448",194155,194155,"2.86780966",737.5808967,2.049813451,0.62536995,3.277761348,0.001046338,0.010780836,1.967347552,"Sig","Up","Nptxr","Promoter"
"46454",194183,194183,"2.950203371",891.6683893,2.331253406,0.521730757,4.468307407,7.88e-06,0.00033966,3.468955319,"Sig","Up","Cbx7","Promoter"
"46455",194184,194184,"1.909516697",81.19264635,0.340212401,0.411275953,0.827211993,0.408116915,0.619946453,0.207645821,"Not Sig","Unchanged","Cbx7","Promoter"
"46458",194202,194202,"3.2645643",1838.9262,2.624253326,0.638224126,4.111805271,3.93e-05,0.001069839,2.970681482,"Sig","Up","Pdgfb","Promoter"
"46483",194260,194260,"2.9841736",964.2143715,2.310417997,0.585042333,3.949146699,7.84e-05,0.00174998,2.756966989,"Sig","Up","Cacna1i","Promoter"
"46484",194261,194261,"2.171195537",148.3185724,1.09872505,0.370511956,2.965424005,0.00302266,0.022692328,1.644120941,"Not Sig","Unchanged","Cacna1i","Promoter"
"46485",194287,194287,"1.751305868",56.40347586,0.719083488,0.526438946,1.365939002,0.17195811,0.366598636,0.435809156,"Not Sig","Unchanged","Cacna1i","Promoter"
"46531",194465,194465,"3.201750124",1591.292897,2.878768053,0.645840979,4.45739454,8.3e-06,0.000352765,3.452513953,"Sig","Up","Chadl","Promoter"
"46572",194565,194565,"2.896853188",788.5934916,0.698422846,0.386178446,1.808549529,0.070521016,0.205224603,0.687770576,"Not Sig","Unchanged","Shisa8","Promoter"
"46573",194566,194566,"3.019145194",1045.069549,3.015386183,0.573268177,5.259992279,1.44e-07,1.79e-05,4.747426147,"Sig","Up","Shisa8","Promoter"
"46574",194567,194567,"2.271511329",186.8578421,1.076998582,0.373315592,2.884954729,0.0039147,0.027304343,1.563768269,"Not Sig","Unchanged","Shisa8","Promoter"
"46594",194596,194596,"1.40467781",25.39088335,1.271493202,0.673521606,1.887828379,0.059048994,0.182146881,0.739578261,"Not Sig","Unchanged","Pheta2","Promoter"
"46726",195159,195159,"1.51947307",33.07296036,-0.53491126,0.52387946,-1.021057898,0.307227009,0.523921062,0.280734142,"Not Sig","Unchanged","Wnt7b","Promoter"
"46727",195160,195160,"1.791590082",61.88566789,-0.122020054,0.425920113,-0.286485775,0.774506087,0.882606079,0.054233086,"Not Sig","Unchanged","Wnt7b","Promoter"
"46728",195161,195161,"1.45519608",28.52305764,-1.33283128,0.598085497,-2.228496237,0.025847442,0.103675239,0.984324953,"Not Sig","Unchanged","Wnt7b","Promoter"
"46729",195162,195162,"1.3159724",20.70009791,-0.424941732,0.615741478,-0.690130107,0.490112371,0.688589644,0.162039513,"Not Sig","Unchanged","Wnt7b","Promoter"
"46730",195163,195163,"1.440636203",27.58266363,1.184823707,0.688069103,1.721954526,0.085077756,0.232279322,0.633989451,"Not Sig","Unchanged","Wnt7b","Promoter"
"46731",195164,195164,"1.971243547",93.59303861,-0.455915856,0.428521194,-1.063928372,0.287361149,0.503695865,0.297831614,"Not Sig","Unchanged","Wnt7b","Promoter"
"46732",195165,195165,"2.17343651",149.085879,0.808934547,0.611071647,1.323796564,0.185570618,0.384684225,0.414895623,"Not Sig","Unchanged","Wnt7b","Promoter"
"46733",195166,195166,"2.066597674",116.5729198,1.106822897,0.632507503,1.749896864,0.080136112,0.223119651,0.651462177,"Not Sig","Unchanged","Wnt7b","Promoter"
"46734",195167,195167,"2.627316498",423.9518145,1.912570674,0.668804602,2.859685277,0.004240616,0.028912146,1.538919669,"Not Sig","Unchanged","Wnt7b","Promoter"
"46735",195168,195168,"2.740320478",549.9465454,1.596345451,0.465739228,3.427552062,0.00060905,0.007372911,2.132361031,"Not Sig","Unchanged","Wnt7b","Promoter"
"46744",195210,195210,"2.522055802",332.7022987,1.916784077,0.444951149,4.307852853,1.65e-05,0.000576058,3.239533979,"Not Sig","Unchanged","Pkdrej","Promoter"
"46773",195293,195293,"2.955868423",903.3757384,1.630549106,0.496214945,3.28597339,0.001016306,0.010579876,1.975519422,"Not Sig","Unchanged","Gm15569","Promoter"
"46803",195741,195741,"3.037371542",1089.86208,1.99033825,0.469244182,4.241583227,2.22e-05,0.000714954,3.145722113,"Not Sig","Unchanged","Panx2","Promoter"
"46814",195758,195758,"2.050532692",112.339553,1.694082422,0.526021402,3.220557974,0.001279413,0.012414773,1.906061228,"Not Sig","Unchanged","Mapk12","Promoter"
"46815",195759,195759,"1.844830468",69.95688584,2.370499147,0.47130864,5.02961106,4.91e-07,4.4e-05,4.356293097,"Sig","Up","Mapk12","Promoter"
"46816",195760,195760,"2.814049359",651.7024574,2.366277809,0.433106231,5.463504426,4.67e-08,7.57e-06,5.121179176,"Sig","Up","Mapk12","Promoter"
"46817",195761,195761,"2.597674066",395.9807425,1.615943166,0.390745119,4.135542807,3.54e-05,0.000995024,3.002166619,"Not Sig","Unchanged","Mapk11","Promoter"
"46818",195762,195762,"2.579184301",379.4759881,1.104726716,0.497889233,2.218820257,0.026498955,0.105457189,0.976923808,"Not Sig","Unchanged","Mapk11","Promoter"
"46856",195809,195809,"2.652747579",449.5185097,2.143786531,0.352899631,6.074776918,1.24e-09,4.91e-07,6.308882079,"Sig","Up","Odf3b","Promoter"
"46868",195837,195837,"3.259662244",1818.286207,1.214999527,0.537981187,2.258442407,0.023918091,0.098296232,1.007463132,"Not Sig","Unchanged","Shank3","Promoter"
"46869",195839,195839,"1.869736984",74.08614281,2.786663472,0.442844699,6.292642728,3.12e-10,1.69e-07,6.772273879,"Sig","Up","Shank3","Promoter"
"46870",195840,195840,"3.064477967",1160.053361,1.740903523,0.510422594,3.410710149,0.000647939,0.007699687,2.11352693,"Not Sig","Unchanged","Shank3","Promoter"
"46871",195841,195841,"2.346288305",221.9669452,2.472191532,0.546449344,4.5241001,6.07e-06,0.000277231,3.557158445,"Sig","Up","Shank3","Promoter"
"46872",195842,195842,"2.078053771",119.6888711,0.436235946,0.390185114,1.118023038,0.263557154,0.477985137,0.320585607,"Not Sig","Unchanged","Shank3","Promoter"
"46873",195843,195843,"1.615313542",41.2395143,0.909794558,0.517622793,1.757640063,0.078808772,0.220687629,0.656222012,"Not Sig","Unchanged","Shank3","Promoter"
"46874",195844,195844,"2.495578614",313.0247044,0.168453768,0.431638804,0.39026558,0.696340172,0.834918951,0.078355681,"Not Sig","Unchanged","Shank3","Promoter"
"46875",195847,195847,"2.187956127",154.1544717,1.69474737,0.372338812,4.551626946,5.32e-06,0.000251661,3.599184551,"Not Sig","Unchanged","Shank3","Promoter"
"46876",195848,195848,"3.023946365",1056.687001,0.730397726,0.53878455,1.355639701,0.175213833,0.370905349,0.430736904,"Not Sig","Unchanged","Shank3","Promoter"
"46877",195849,195849,"2.718222543",522.6639463,1.387304197,0.559011472,2.481709709,0.013075375,0.06434895,1.191458536,"Not Sig","Unchanged","Shank3","Promoter"
"46878",195850,195850,"1.641442873",43.79684966,1.174534252,0.5321167,2.207286958,0.027294018,0.107667071,0.967917101,"Not Sig","Unchanged","Shank3","Promoter"
"46911",196214,196214,"2.830049526",676.160079,3.074219099,0.71173987,4.319301513,1.57e-05,0.000557188,3.253997881,"Sig","Up","Tmem117","Promoter"
"46981",196660,196660,"3.013106355",1030.638484,0.821421121,0.410237104,2.002308209,0.045251594,0.152463551,0.816833969,"Not Sig","Unchanged","Ccdc184","Promoter"
"46999",196708,196708,"1.836434495",68.61743751,0.05342388,0.436101683,0.122503265,0.902500461,0.952688051,0.021049282,"Not Sig","Unchanged","Cacnb3","Promoter"
"47000",196709,196709,"2.407211197",255.3942979,1.363618234,0.502240171,2.715072015,0.006626136,0.039707948,1.401122558,"Not Sig","Unchanged","Cacnb3","Promoter"
"47001",196710,196710,"2.239745163",173.6781414,1.72961632,0.469229147,3.686080311,0.000227735,0.003709503,2.430684327,"Not Sig","Unchanged","Cacnb3","Promoter"
"47002",196711,196711,"3.049977712",1121.960873,1.840924605,0.564029305,3.263881128,0.001098973,0.011155875,1.95249637,"Not Sig","Unchanged","Cacnb3","Promoter"
"47003",196712,196712,"1.706533438",50.8783991,1.902509629,0.523995745,3.630773046,0.000282574,0.004320287,2.36448739,"Not Sig","Unchanged","Cacnb3","Promoter"
"47006",196722,196722,"2.927846871",846.9287405,1.391080833,0.394232561,3.528579242,0.000417797,0.005670366,2.24638889,"Not Sig","Unchanged","Rnd1","Promoter"
"47007",196723,196723,"1.341671057",21.96195804,1.697266979,0.665396731,2.550759421,0.010748849,0.056017954,1.251672757,"Not Sig","Unchanged","Rnd1","Promoter"
"47036",196776,196776,"2.431922859",270.3478117,0.545218513,0.463427782,1.176490779,0.239398815,0.450553706,0.346253434,"Not Sig","Unchanged","Dhh","Promoter"
"47061",196838,196838,"2.899362112",793.1623886,2.367796773,0.590810352,4.00771037,6.13e-05,0.0014698,2.832741804,"Sig","Up","Kcnh3","Promoter"
"47062",196839,196839,"1.891964944",77.97671653,2.09410221,0.628346312,3.332719824,0.000860015,0.009399678,2.02688704,"Sig","Up","Kcnh3","Promoter"
"47063",196842,196842,"1.992484038",98.28427498,1.248871619,0.410034642,3.045770993,0.002320845,0.018845521,1.724791848,"Not Sig","Unchanged","Kcnh3","Promoter"
"47064",196843,196843,"1.467084093",29.31460813,0.117056699,0.62048531,0.188653458,0.850364432,0.925358487,0.033689987,"Not Sig","Unchanged","Kcnh3","Promoter"
"47101",196917,196917,"2.450047015",281.8688057,1.564444459,0.590480222,2.649444299,0.008062426,0.045643787,1.340618334,"Not Sig","Unchanged","Aqp5","Promoter"
"47105",196929,196929,"1.139871697",13.79976521,-0.45886101,0.744258377,-0.616534559,0.53754177,NA,NA,"Not Sig","Unchanged","Racgap1","Promoter"
"47106",196930,196930,"1.512955032",32.5802965,-0.439124831,0.66808487,-0.657288991,0.510995114,0.705270357,0.15164437,"Not Sig","Unchanged","Racgap1","Promoter"
"47107",196931,196931,"1.115454068",13.04529991,-0.232591564,0.796912708,-0.291865799,0.770389234,NA,NA,"Not Sig","Unchanged","Racgap1","Promoter"
"47108",196933,196933,"3.025681075",1060.916185,1.804271728,0.458843393,3.932216863,8.42e-05,0.001836769,2.735945479,"Not Sig","Unchanged","Racgap1","Promoter"
"47109",196934,196934,"2.093190803",123.9340959,0.16590445,0.414232619,0.400510346,0.688780665,0.830198157,0.080818235,"Not Sig","Unchanged","Racgap1","Promoter"
"47173",197144,197144,"3.295670633",1975.470885,2.09651784,0.626031536,3.348901323,0.000811327,0.009025926,2.044508246,"Sig","Up","Scn8a","Promoter"
"47174",197162,197162,"1.79191013",61.93129057,0.519696073,0.527953114,0.984360277,0.324938402,0.541584544,0.266333738,"Not Sig","Unchanged","Scn8a","Promoter"
"47175",197163,197163,"1.730923534",53.81750178,0.453293905,0.505106614,0.897422234,0.369493653,0.584629174,0.233119516,"Not Sig","Unchanged","Scn8a","Promoter"
"47176",197164,197164,"1.756887746",57.13309429,-0.061935669,0.536137929,-0.115521895,0.908031467,0.955486906,0.01977526,"Not Sig","Unchanged","Scn8a","Promoter"
"47177",197167,197167,"1.871171481",74.33125771,1.018879905,0.464843635,2.191876639,0.028388415,0.110586894,0.956296341,"Not Sig","Unchanged","Scn8a","Promoter"
"47178",197168,197168,"2.113400034",129.837467,0.852314303,0.378486919,2.251898969,0.024328657,0.099428399,1.002489552,"Not Sig","Unchanged","Scn8a","Promoter"
"47179",197169,197169,"1.532617079",34.08922119,0.744723547,0.597563054,1.246267722,0.212666124,0.418538107,0.378264994,"Not Sig","Unchanged","Scn8a","Promoter"
"47180",197171,197171,"1.911496154",81.56355639,-0.312769712,0.430519018,-0.72649453,0.46753566,0.67020915,0.173789647,"Not Sig","Unchanged","Scn8a","Promoter"
"47194",197226,197226,"2.817098567",656.2942005,1.870769906,0.478041616,3.913403863,9.1e-05,0.001937877,2.712673704,"Not Sig","Unchanged","A330009N23Rik","Promoter"
"47195",197234,197234,"2.837750619",688.2569719,2.460606162,0.435154417,5.65455863,1.56e-08,3.27e-06,5.485853436,"Sig","Up","Nr4a1","Promoter"
"47196",197236,197236,"2.715698357",519.6349547,2.239556375,0.440290475,5.086542872,3.65e-07,3.54e-05,4.451116698,"Sig","Up","Nr4a1","Promoter"
"47197",197237,197237,"1.535480428",34.31471749,0.496784215,0.552179588,0.899678702,0.368291261,0.583567422,0.233908961,"Not Sig","Unchanged","Nr4a1","Promoter"
"47268",197402,197402,"3.233919468",1713.639515,2.446066867,0.509159679,4.804125244,1.55e-06,0.000103715,3.98415813,"Sig","Up","Rarg","Promoter"
"47269",197403,197403,"2.90803347",809.1582557,2.455282277,0.463488616,5.297395001,1.17e-07,1.53e-05,4.816436098,"Sig","Up","Rarg","Promoter"
"47270",197404,197404,"1.351530796",22.46626079,1.42797748,0.727378424,1.96318372,0.04962483,0.162155819,0.790067462,"Not Sig","Unchanged","Rarg","Promoter"
"47301",197486,197486,"1.384888601",24.25987734,1.164061389,0.739042458,1.575094064,0.115234734,0.283148613,0.547985562,"Not Sig","Unchanged","Hoxc13","Promoter"
"47302",197487,197487,"2.540069859",346.7926294,1.524770965,0.673931887,2.262500106,0.023666522,0.097600343,1.010548656,"Not Sig","Unchanged","Hoxc13","Promoter"
"47303",197490,197490,"1.642860057",43.9400005,0.438608563,0.625875545,0.700791981,0.483432843,0.683244299,0.165423983,"Not Sig","Unchanged","Hoxc12","Promoter"
"47304",197491,197491,"1.824534003",66.76271709,0.72822898,0.678455634,1.073362713,0.283108407,0.499271132,0.301663544,"Not Sig","Unchanged","Hoxc12","Promoter"
"47305",197492,197492,"1.584767404",38.43858608,1.106794877,0.683907695,1.618339558,0.10558944,0.2673639,0.572897232,"Not Sig","Unchanged","Hoxc12","Promoter"
"47306",197493,197493,"2.18343923",152.5594905,1.240991524,0.674356541,1.84026023,0.065730041,0.195683495,0.708445803,"Not Sig","Unchanged","Hoxc12","Promoter"
"47308",197496,197496,"1.716202901",52.02389941,0.708213009,0.524807111,1.349472968,0.177185097,0.373518831,0.427687498,"Not Sig","Unchanged","Hoxc11","Promoter"
"47309",197497,197497,"1.583485482",38.32529284,0.708437675,0.628769029,1.126705741,0.259866914,0.473684802,0.324510549,"Not Sig","Unchanged","Hoxc11","Promoter"
"47310",197498,197498,"2.125808371",133.6005884,1.502569534,0.667778099,2.250103045,0.024442405,0.099728946,1.001178773,"Not Sig","Unchanged","Hoxc11","Promoter"
"47311",197499,197499,"2.14965352",141.1411071,1.110717135,0.610245386,1.820115583,0.068741405,0.201744157,0.695199034,"Not Sig","Unchanged","Hoxc11","Promoter"
"47317",197506,197506,"2.633488981",430.020323,1.975941034,0.514636812,3.839486387,0.000123292,0.002409723,2.618032928,"Not Sig","Unchanged","Hoxc8","Promoter"
"47318",197507,197507,"1.866749457",73.5782504,1.396519121,0.716704538,1.948528366,0.051351774,0.165963096,0.779988471,"Not Sig","Unchanged","Hoxc8","Promoter"
"47325",197515,197515,"1.801201689",63.27056155,1.331065174,0.695409181,1.914074778,0.055610602,0.174811126,0.75743093,"Not Sig","Unchanged","Mir615","Promoter"
"47330",197538,197538,"2.650160201",446.8483932,2.044619591,0.565050579,3.618471808,0.000296348,0.00447129,2.349567186,"Sig","Up","D930007P13Rik","Promoter"
"47331",197539,197539,"2.303146672",200.9771447,-0.251956925,0.452992077,-0.556206031,0.578070017,0.755660267,0.121673413,"Not Sig","Unchanged","D930007P13Rik","Promoter"
"47332",197540,197540,"2.133802083",136.0824384,-0.38705927,0.460436896,-0.840634781,0.400552568,0.612893314,0.212615116,"Not Sig","Unchanged","Smug1","Promoter"
"47333",197541,197541,"2.819006285",659.1834353,1.253032875,0.390882035,3.205654807,0.001347555,0.012886289,1.889872146,"Not Sig","Unchanged","Smug1","Promoter"
"47334",197542,197542,"2.444616581",278.3662515,1.37917949,0.40651879,3.392658656,0.000692178,0.008077593,2.092718055,"Not Sig","Unchanged","Smug1","Promoter"
"47335",197543,197543,"2.173464257",149.0954043,1.989822557,0.621203443,3.203173744,0.00135922,0.012971953,1.886994638,"Not Sig","Unchanged","Smug1","Promoter"
"47336",197544,197544,"1.826276276",67.03108911,0.723762839,0.607900875,1.190593514,0.233813199,0.444138673,0.352481409,"Not Sig","Unchanged","Smug1","Promoter"
"47350",197568,197568,"2.015601974",103.6577968,1.381210272,0.451952035,3.056099241,0.00224237,0.018387427,1.735479042,"Not Sig","Unchanged","Zfp385a","Promoter"
"47351",197569,197569,"3.139201093",1377.847311,1.729107795,0.477859396,3.618444689,0.000296379,0.00447129,2.349567186,"Not Sig","Unchanged","Zfp385a","Promoter"
"47352",197570,197570,"1.505239252",32.00657862,0.260793336,0.60177698,0.43337207,0.664744488,0.815174213,0.088749567,"Not Sig","Unchanged","Zfp385a","Promoter"
"47353",197571,197571,"1.815568177",65.39855863,0.527657611,0.464998775,1.134750541,0.256479855,0.469971935,0.327928076,"Not Sig","Unchanged","Zfp385a","Promoter"
"47354",197572,197572,"2.562219703",364.9385172,0.912139554,0.43812276,2.08192689,0.037349148,0.133667078,0.873975546,"Not Sig","Unchanged","Zfp385a","Promoter"
"47355",197573,197573,"1.708136443",51.06654112,1.758415783,0.500589683,3.512688821,0.000443597,0.005907005,2.228632656,"Not Sig","Unchanged","Zfp385a","Promoter"
"47356",197574,197574,"2.310272291",204.3018459,1.206054298,0.400968308,3.007854422,0.002630991,0.020570964,1.68674536,"Not Sig","Unchanged","Zfp385a","Promoter"
"47364",197593,197593,"2.977976021",950.5523095,1.71924241,0.53344895,3.222880857,0.001269083,0.012350901,1.908301352,"Not Sig","Unchanged","Pde1b","Promoter"
"47365",197594,197594,"2.746011834",557.2009312,0.632020621,0.591654039,1.068226664,0.28541828,0.501650207,0.299599004,"Not Sig","Unchanged","Pde1b","Promoter"
"47366",197596,197596,"2.005315942",101.231563,0.040454215,0.586267965,0.069002944,0.944987276,0.973163225,0.011814311,"Not Sig","Unchanged","Pde1b","Promoter"
"47441",197799,197799,"1.860193258",72.47584015,0.58882036,0.542043656,1.086296931,0.277347644,0.492857568,0.30727857,"Not Sig","Unchanged","Ppl","Promoter"
"47442",197800,197800,"2.49794825",314.7373257,2.535494152,0.557551461,4.547551802,5.43e-06,0.000255048,3.593377782,"Sig","Up","Ppl","Promoter"
"47443",197801,197801,"2.163145295",145.5946092,1.15352437,0.386189021,2.98694242,0.002817828,0.021609904,1.665347161,"Not Sig","Unchanged","Ppl","Promoter"
"47452",197897,197897,"2.711181698",514.2587597,0.903761873,0.456915792,1.97796156,0.047933043,0.158526869,0.799897118,"Not Sig","Unchanged","Rbfox1","Promoter"
"47453",197898,197898,"1.752205378",56.52041968,0.839193324,0.496459644,1.690355571,0.090959949,0.242746047,0.614847834,"Not Sig","Unchanged","Rbfox1","Promoter"
"47454",197950,197950,"2.837614388",688.041111,0.044673361,0.388668748,0.11493942,0.908493139,0.955648508,0.019701814,"Not Sig","Unchanged","Rbfox1","Promoter"
"47455",197991,197991,"1.585973766",38.54550728,0.070695272,0.791704703,0.089295,0.928847467,0.965215056,0.015375912,"Not Sig","Unchanged","Rbfox1","Promoter"
"47456",198020,198020,"1.072468159",11.81593679,-0.776384076,1.052160087,-0.737895388,0.460578022,NA,NA,"Not Sig","Unchanged","Rbfox1","Promoter"
"47457",198039,198039,"2.143499731",139.1552934,-1.543481263,0.6458227,-2.389945821,0.016850858,0.076935507,1.113873178,"Not Sig","Unchanged","Rbfox1","Promoter"
"47458",198050,198050,"1.586142158",38.56045573,-0.664764973,0.623719994,-1.065806739,0.286511014,0.502772006,0.298628912,"Not Sig","Unchanged","Rbfox1","Promoter"
"47459",198051,198051,"1.663073549",46.03345261,-0.829367534,0.516289482,-1.606400214,0.108186004,0.271759421,0.565815391,"Not Sig","Unchanged","Rbfox1","Promoter"
"47479",198273,198273,"3.149876988",1412.137505,1.544650039,0.552750163,2.794481382,0.005198303,0.0334373,1.475768801,"Not Sig","Unchanged","Grin2a","Promoter"
"47542",198643,198643,"2.119665723",131.7242465,1.162718702,0.419890191,2.769101841,0.005621106,0.035368567,1.451382535,"Not Sig","Unchanged","Mir193b","Promoter"
"47543",198644,198644,"2.888240503",773.1085968,1.600193117,0.589136137,2.716168668,0.006604226,0.039608833,1.402207956,"Not Sig","Unchanged","Mir193b","Promoter"
"47571",198767,198767,"2.748047919",559.8193674,2.701152495,0.622661865,4.33807279,1.44e-05,0.000525022,3.279822435,"Sig","Up","Pkp2","Promoter"
"47572",198768,198768,"1.312966046",20.55729871,1.161379284,0.665165952,1.745999298,0.080811074,0.224382444,0.649011126,"Not Sig","Unchanged","Pkp2","Promoter"
"47575",198777,198777,"1.242608281",17.48269096,0.619587812,0.647324054,0.957152461,0.338490308,0.554991633,0.255713564,"Not Sig","Unchanged","Fgd4","Promoter"
"47576",198778,198778,"1.518974703",33.0350298,1.507458363,0.640851431,2.352274318,0.018659009,0.082620442,1.082912485,"Not Sig","Unchanged","Fgd4","Promoter"
"47577",198779,198779,"1.62040056",41.72540488,0.030855736,0.726755212,0.042456849,0.96613451,0.98372637,0.007125687,"Not Sig","Unchanged","Fgd4","Promoter"
"47578",198780,198780,"1.220630316",16.61997309,-0.032400664,0.842273977,-0.038468081,0.96931448,NA,NA,"Not Sig","Unchanged","Fgd4","Promoter"
"47579",198784,198784,"1.675183182",47.33508725,-1.037654763,0.581223033,-1.785295325,0.074213427,0.212293746,0.673062801,"Not Sig","Unchanged","Fgd4","Promoter"
"47580",198785,198785,"1.821744365",66.33524913,-0.512318976,0.666409579,-0.768774927,0.442026936,0.64904577,0.187724676,"Not Sig","Unchanged","Fgd4","Promoter"
"47581",198786,198786,"2.480099229",302.0641809,0.195939366,0.559400231,0.350266866,0.726138429,0.854049735,0.068516838,"Not Sig","Unchanged","Fgd4","Promoter"
"47582",198788,198788,"2.80988522",645.4836106,2.124793449,0.724119695,2.934312466,0.003342875,0.024411644,1.612402973,"Sig","Up","Fgd4","Promoter"
"47598",198813,198813,"1.039723043",10.95779176,0.296421105,0.792593778,0.373988686,0.708412734,NA,NA,"Not Sig","Unchanged","Ccdc116","Promoter"
"47603",198828,198828,"2.993702262",985.6035576,1.272383344,0.535060902,2.37801592,0.017406074,0.078666724,1.104208934,"Not Sig","Unchanged","Tmem191c","Promoter"
"47607",198844,198844,"2.603344041",401.1844035,3.023291433,0.476650925,6.342778906,2.26e-10,1.34e-07,6.873866624,"Sig","Up","Aifm3","Promoter"
"47608",198845,198845,"1.456663581",28.61960141,0.389892642,0.559449396,0.696922089,0.485851553,0.685174851,0.164198586,"Not Sig","Unchanged","Aifm3","Promoter"
"47609",198846,198846,"2.496925151",313.9967487,2.222610009,0.390857651,5.686494817,1.3e-08,2.81e-06,5.550681402,"Sig","Up","Aifm3","Promoter"
"47610",198847,198847,"2.275004854",188.3670144,0.505661159,0.471431993,1.072606796,0.283447574,0.499646466,0.30133718,"Not Sig","Unchanged","Aifm3","Promoter"
"47611",198848,198848,"2.112976512",129.7109117,-1.615719938,0.380747925,-4.243542331,2.2e-05,0.000710329,3.148540699,"Not Sig","Unchanged","Aifm3","Promoter"
"47612",198849,198849,"1.088753256",12.2674206,0.193104382,0.795228367,0.242828841,0.808137992,NA,NA,"Not Sig","Unchanged","Aifm3","Promoter"
"47640",198896,198896,"1.796940063",62.6527392,0.340276476,0.423455863,0.803570113,0.421645289,0.631940638,0.199323716,"Not Sig","Unchanged","Scarf2","Promoter"
"47641",198897,198897,"2.722152104",527.4145467,1.078071877,0.600502309,1.795283482,0.072608545,0.209288513,0.679254608,"Not Sig","Unchanged","Scarf2","Promoter"
"47642",198898,198898,"2.425481981",266.367958,1.657563201,0.618871702,2.678363215,0.007398294,0.042946594,1.367071277,"Not Sig","Unchanged","Scarf2","Promoter"
"47643",198899,198899,"2.150622414",141.456339,1.519325508,0.596363768,2.547648919,0.010845155,0.05633982,1.249184545,"Not Sig","Unchanged","Scarf2","Promoter"
"47644",198900,198900,"2.96990989",933.0606827,2.198471402,0.584473279,3.761457507,0.000168926,0.003013129,2.520982343,"Sig","Up","Scarf2","Promoter"
"47645",198905,198905,"2.880248699",759.0120987,2.509330856,0.543355535,4.618211638,3.87e-06,0.000200862,3.697101522,"Sig","Up","Car15","Promoter"
"47646",198906,198906,"2.191339308",155.3600341,0.853831722,0.449625935,1.898982366,0.057566795,0.178961948,0.747239303,"Not Sig","Unchanged","Car15","Promoter"
"47659",198949,198949,"1.618877488",41.57933009,1.139745564,0.539868143,2.111155434,0.034758954,0.127191143,0.895543131,"Not Sig","Unchanged","Rtn4r","Promoter"
"47660",198950,198950,"3.031175799",1074.424242,2.537117794,0.524765295,4.834766742,1.33e-06,9.26e-05,4.033329828,"Sig","Up","Rtn4r","Promoter"
"47679",198991,198991,"2.141918594",138.6495912,-1.106418343,0.496647321,-2.227774712,0.025895542,0.103825151,0.983697427,"Not Sig","Unchanged","Arvcf","Promoter"
"47680",198992,198992,"1.852953236",71.27762758,0.794232253,0.447435939,1.775074782,0.07588554,0.215425276,0.666703342,"Not Sig","Unchanged","Arvcf","Promoter"
"47681",198996,198996,"2.739686031",549.1437321,1.558690763,0.480737611,3.242290032,0.001185733,0.011775153,1.929033426,"Not Sig","Unchanged","Arvcf","Promoter"
"47682",198997,198997,"2.385194702",242.7698231,1.804911192,0.417366202,4.324526478,1.53e-05,0.000547471,3.261638487,"Not Sig","Unchanged","Arvcf","Promoter"
"47683",198998,198998,"2.115091261",130.3440649,-1.715205318,0.400970836,-4.277631101,1.89e-05,0.000633766,3.198070994,"Not Sig","Unchanged","Arvcf","Promoter"
"47684",198999,198999,"1.765780231",58.31499344,0.424238824,0.45664318,0.929037906,0.352869442,0.568973247,0.244908153,"Not Sig","Unchanged","Arvcf","Promoter"
