"","X","res_n.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","annotation","significant","change"
"11344",32607,"peak32607","2.412264756",258.3834877,0.646021997,0.236583483,2.730630171,0.006321336,0.019961118,"Zfp267","Promoter","Sig","Unchanged"
"11345",32608,"peak32608","1.969556766",93.2302322,0.699852511,0.3812134,1.835854962,0.06637911,0.133790069,"Anxa5","Promoter","Not Sig","Unchanged"
"11346",32610,"peak32610","1.507778556",32.19426806,-0.324836023,0.697402153,-0.465780069,0.641372933,0.74513175,"Smim43","Promoter","Not Sig","Unchanged"
"11347",32611,"peak32611","2.041124218",109.9320224,0.530669011,0.361572017,1.467671685,0.142193426,0.243332583,"Exosc9","Promoter","Not Sig","Unchanged"
"11348",32612,"peak32612","2.118350276",131.3258668,0.140250342,0.317954276,0.441102237,0.659138984,0.759310825,"Ccna2","Promoter","Not Sig","Unchanged"
"11349",32613,"peak32613","2.400121661",251.2590199,0.336854563,0.236018676,1.4272369,0.153511622,0.258122583,"Bbs7","Promoter","Not Sig","Unchanged"
"11350",32614,"peak32614","1.899599952",79.35968812,-1.271083995,0.417668696,-3.043282883,0.002340122,0.008747458,"Trpc3","Promoter","Sig","Unchanged"
"11351",32615,"peak32615","2.168001887",147.23189,0.671821247,0.330744906,2.031236871,0.042230972,0.093276105,"4932438A13Rik","Promoter","Not Sig","Unchanged"
"11352",32617,"peak32617","2.172391484",148.7275707,-0.150278295,0.302494557,-0.496796692,0.619332429,0.727212351,"Fgf2","Promoter","Not Sig","Unchanged"
"11353",32618,"peak32618","1.210348866",16.23113411,-0.922642018,0.938000612,-0.983626243,0.325299317,0.455723211,"Fgf2","Promoter","Not Sig","Unchanged"
"11354",32619,"peak32619","1.67223602",47.01495443,-0.905823385,0.517449786,-1.750553213,0.0800229,0.155288995,"Fgf2","Promoter","Not Sig","Unchanged"
"11355",32622,"peak32622","2.56204377",364.7907099,0.396622893,0.206306706,1.922491523,0.054543939,0.114577893,"Nudt6","Promoter","Not Sig","Unchanged"
"11356",32626,"peak32626","2.540049156",346.7760984,0.813556202,0.231899506,3.508227401,0.000451103,0.002191579,"Spry1","Promoter","Sig","Unchanged"
"11357",32631,"peak32631","2.287790396",193.9949373,0.726320106,0.274264586,2.648246049,0.008091061,0.024431529,"Gm5148","Promoter","Sig","Unchanged"
"11358",32638,"peak32638","1.129188288",13.46443977,-0.242129734,1.042076014,-0.232353236,0.816263667,0.877613695,"Gm20755","Promoter","Not Sig","Unchanged"
"11359",32653,"peak32653","2.590056701",389.095942,1.133417277,0.207449667,5.463577221,4.67e-08,7.28e-07,"Ankrd50","Promoter","Sig","Up"
"11360",32657,"peak32657","1.938660604",86.82816116,-0.99096312,0.427913604,-2.315801858,0.02056909,0.052306068,"Fat4","Promoter","Not Sig","Unchanged"
"11361",32658,"peak32658","2.29153943",195.6768416,-0.980480358,0.267479619,-3.665626418,0.000246734,0.001311017,"Fat4","Promoter","Sig","Unchanged"
"11362",32672,"peak32672","1.584273968",38.39493778,0.184740265,0.567517666,0.325523373,0.744784996,0.825936676,"Intu","Promoter","Not Sig","Unchanged"
"11363",32673,"peak32673","1.699378454",50.04704661,-0.904829175,0.500016136,-1.809599949,0.070357848,0.140158907,"Intu","Promoter","Not Sig","Unchanged"
"11364",32677,"peak32677","2.696200049",496.8211193,1.093735742,0.181292094,6.033002976,1.61e-09,3.5e-08,"Hspa4l","Promoter","Sig","Up"
"11365",32678,"peak32678","2.325029278",211.3631524,0.139618757,0.262482546,0.531916347,0.594783935,0.706768745,"Plk4","Promoter","Not Sig","Unchanged"
"11366",32679,"peak32679","2.687043513",486.4559428,0.450923027,0.183391751,2.458796676,0.013940354,0.038104572,"Gm2011","Promoter","Sig","Unchanged"
"11367",32680,"peak32680","2.689394701",489.0966645,0.634973988,0.188914649,3.361168601,0.000776134,0.003464401,"Gm2011","Promoter","Sig","Unchanged"
"11368",32681,"peak32681","2.860862172",725.8755562,1.394066434,0.177773075,7.841831154,4.44e-15,2.76e-13,"Larp1b","Promoter","Sig","Up"
"11369",32684,"peak32684","1.653948627",45.07633801,-0.999968841,0.634848519,-1.575129833,0.115226479,0.206812659,"Pgrmc2","Promoter","Not Sig","Unchanged"
"11370",32685,"peak32685","2.878436548",755.8516196,0.881216729,0.173793793,5.070472965,3.97e-07,4.87e-06,"Pgrmc2","Promoter","Sig","Unchanged"
"11371",32692,"peak32692","2.719698791",524.4436012,2.003026014,0.199933183,10.01847711,1.26e-23,2.72e-21,"Jade1","Promoter","Sig","Up"
"11372",32693,"peak32693","2.705810866",507.9381891,1.437825927,0.191682294,7.501088883,6.33e-14,3.27e-12,"Jade1","Promoter","Sig","Up"
"11373",32694,"peak32694","1.734702968",54.28789076,-0.316084899,0.490469326,-0.644453961,0.519281103,0.640949587,"Jade1","Promoter","Not Sig","Unchanged"
"11374",32695,"peak32695","1.410196209",25.7155732,-1.006286926,0.723694317,-1.390486151,0.164381302,0.271949934,"Jade1","Promoter","Not Sig","Unchanged"
"11375",32697,"peak32697","2.584680817",384.3092321,0.857113464,0.199277187,4.301111812,1.7e-05,0.000131497,"Sclt1","Promoter","Sig","Unchanged"
"11376",32701,"peak32701","2.311031184",204.6591585,-0.009767712,0.271376213,-0.03599325,0.971287742,0.982138288,"2610316D01Rik","Promoter","Not Sig","Unchanged"
"11377",32702,"peak32702","2.351150277",224.4658498,0.661825697,0.267414466,2.474906113,0.013327121,0.03674413,"Pcdh10","Promoter","Sig","Unchanged"
"11378",32709,"peak32709","1.651273622",44.79954691,-1.276686636,0.562772067,-2.268567882,0.023294617,0.057811591,"Pcdh18","Promoter","Not Sig","Unchanged"
"11379",32734,"peak32734","2.694024046",494.3380566,0.812651327,0.183474125,4.429242153,9.46e-06,7.91e-05,"Noct","Promoter","Sig","Unchanged"
"11380",32736,"peak32736","2.706025283",508.1890261,0.794996078,0.178316035,4.458354395,8.26e-06,7.04e-05,"4930577N17Rik","Promoter","Sig","Unchanged"
"11381",32740,"peak32740","3.033651937",1080.56759,1.315000681,0.152011634,8.650658153,5.12e-18,5.03e-16,"Elf2","Promoter","Sig","Up"
"11382",32744,"peak32744","2.023383192",105.5317628,0.164128442,0.384854614,0.426468687,0.66976636,0.767454437,"Ndufc1","Promoter","Not Sig","Unchanged"
"11383",32745,"peak32745","2.36897247",233.8688984,0.386038533,0.243715963,1.583969011,0.113200771,0.204122782,"Naa15","Promoter","Not Sig","Unchanged"
"11384",32746,"peak32746","2.816265762",655.0368937,0.730985189,0.172537144,4.23668303,2.27e-05,0.000168827,"Rab33b","Promoter","Sig","Unchanged"
"11385",32750,"peak32750","1.242045325",17.46004365,0.255648689,0.869838384,0.293903665,0.768831517,0.843282101,"Setd7","Promoter","Not Sig","Unchanged"
"11386",32753,"peak32753","2.798229084",628.3897378,0.696895653,0.185711927,3.752562723,0.000175036,0.000979781,"5031434O11Rik","Promoter","Sig","Unchanged"
"11387",32773,"peak32773","2.092002732",123.595521,-0.183337535,0.330790211,-0.554241112,0.579413846,0.693504454,"Maml3","Promoter","Not Sig","Unchanged"
"11388",32788,"peak32788","2.541750835",348.1375228,0.430663851,0.206415341,2.086394593,0.036942894,0.083857218,"Maml3","Promoter","Not Sig","Unchanged"
"11389",32789,"peak32789","1.792394561",62.00040996,-0.148343237,0.473485352,-0.313300584,0.754052307,0.832322878,"Maml3","Promoter","Not Sig","Unchanged"
"11390",32790,"peak32790","2.288439377",194.2850471,0.659376543,0.266861257,2.470859015,0.013478895,0.037096118,"Maml3","Promoter","Sig","Unchanged"
"11391",32791,"peak32791","2.135099081",136.4894492,0.386802752,0.324556885,1.191787232,0.233344684,0.355410546,"Maml3","Promoter","Not Sig","Unchanged"
"11392",32797,"peak32797","2.58543152",384.9741064,0.950977056,0.226218148,4.203805331,2.62e-05,0.000191628,"Foxo1","Promoter","Sig","Unchanged"
"11393",32814,"peak32814","1.391216584",24.61594905,-0.154077295,2.006892478,-0.076774066,0.938803282,0.960964853,"Cog6","Promoter","Not Sig","Unchanged"
"11394",32816,"peak32816","2.0541365",113.2756335,0.14601681,0.338199777,0.431747211,0.66592515,0.764529502,"Cog6","Promoter","Not Sig","Unchanged"
"11395",32819,"peak32819","2.379329515",239.5132338,1.172469438,0.247409729,4.738978707,2.15e-06,2.15e-05,"Lhfp","Promoter","Sig","Up"
"11396",32839,"peak32839","2.69604494",496.6437104,0.822282526,0.194695832,4.223421307,2.41e-05,0.000177639,"Nhlrc3","Promoter","Sig","Unchanged"
"11397",32844,"peak32844","1.566431918",36.84952701,-1.32682342,0.651433504,-2.036774915,0.041672603,0.092249398,"Frem2","Promoter","Not Sig","Unchanged"
"11398",32847,"peak32847","1.547225432",35.25538263,-0.921968736,0.599833924,-1.537040003,0.124283514,0.219436754,"Frem2","Promoter","Not Sig","Unchanged"
"11399",32848,"peak32848","1.731419875",53.87904323,-2.157976845,0.504611912,-4.27650793,1.9e-05,0.000144851,"Frem2","Promoter","Sig","Down"
"11400",32853,"peak32853","2.275435689",188.5539736,0.328941678,0.271498229,1.211579462,0.2256734,0.346451204,"Ufm1","Promoter","Not Sig","Unchanged"
"11401",32854,"peak32854","1.727336361",53.37481233,-3.375604037,0.57934205,-5.82661665,5.66e-09,1.09e-07,"Trpc4","Promoter","Sig","Down"
"11402",32856,"peak32856","1.877574955",75.43535791,-0.171078409,0.424225261,-0.403272565,0.686747722,0.780800186,"Supt20","Promoter","Not Sig","Unchanged"
"11403",32857,"peak32857","2.611717899",408.9949056,0.218413046,0.211595906,1.032217733,0.301970129,0.430446074,"Alg5","Promoter","Not Sig","Unchanged"
"11404",32858,"peak32858","2.321090551",209.4549125,1.357512143,0.263600151,5.149891377,2.61e-07,3.35e-06,"Smad9","Promoter","Sig","Up"
"11405",32860,"peak32860","2.398458364",250.2985675,0.288706159,0.252091474,1.14524365,0.252108241,0.376477043,"Rfxap","Promoter","Not Sig","Unchanged"
"11406",32862,"peak32862","1.978227789",95.11035207,-0.549069581,0.366238115,-1.499214742,0.133817932,0.232294351,"Ccna1","Promoter","Not Sig","Unchanged"
"11407",32870,"peak32870","2.71000165",512.8633321,1.138804934,0.185201627,6.149000683,7.8e-10,1.81e-08,"Spg20","Promoter","Sig","Up"
"11408",32871,"peak32871","2.132545833",135.6893721,-1.981355245,0.330239674,-5.999749284,1.98e-09,4.2e-08,"Dclk1","Promoter","Sig","Unchanged"
"11409",32872,"peak32872","2.283972221",192.2968723,-0.832339424,0.268367031,-3.101496561,0.001925451,0.007427579,"Dclk1","Promoter","Sig","Unchanged"
"11410",32880,"peak32880","1.55293124",35.72162775,0.023520043,0.625432866,0.037606023,0.970001806,0.981222685,"Dclk1","Promoter","Not Sig","Unchanged"
"11411",32881,"peak32881","2.158874003",144.1697027,0.646002626,0.309823451,2.085066911,0.037063227,0.084096835,"Dclk1","Promoter","Not Sig","Unchanged"
"11412",32882,"peak32882","1.851154427",70.98301262,1.629290636,0.443822129,3.671044159,0.000241562,0.001287499,"Dclk1","Promoter","Sig","Up"
"11413",32898,"peak32898","1.254212771",17.95613125,-0.329790051,0.822007209,-0.401200923,0.688272201,0.782081771,"Nbea","Promoter","Not Sig","Unchanged"
"11414",32903,"peak32903","2.042460165",110.2707085,0.265489851,0.353434423,0.751171458,0.452549475,0.580813143,"Mab21l1","Promoter","Not Sig","Unchanged"
"11415",32904,"peak32904","2.510759076",324.1597405,0.514845418,0.244430249,2.106308116,0.035177597,0.080566447,"Nbea","Promoter","Not Sig","Unchanged"
"11416",32909,"peak32909","2.988176225",973.1420181,1.30876811,0.158952494,8.233706056,1.82e-16,1.41e-14,"Nbea","Promoter","Sig","Up"
"11417",32924,"peak32924","1.456792169",28.62807651,-0.705476758,0.655169594,-1.076784949,0.281576351,0.408531314,"Wwtr1","Promoter","Not Sig","Unchanged"
"11418",32925,"peak32925","1.656339168",45.32514145,-0.621990426,0.522062987,-1.191408779,0.233493148,0.355551069,"Wwtr1","Promoter","Not Sig","Unchanged"
"11419",32926,"peak32926","1.899900257",79.41458246,0.273962717,0.412555788,0.664062231,0.506650482,0.629831188,"Commd2","Promoter","Not Sig","Unchanged"
"11420",32927,"peak32927","2.384235752",242.2343634,0.51962077,0.251336102,2.067433868,0.03869329,0.086949943,"Rnf13","Promoter","Not Sig","Unchanged"
"11421",32929,"peak32929","2.825651536",669.3473306,1.138701259,0.166336976,6.845749454,7.61e-12,2.68e-10,"Pfn2","Promoter","Sig","Up"
"11422",32934,"peak32934","2.711758717",514.9424766,0.769608727,0.183944101,4.183927196,2.87e-05,0.000206304,"Tsc22d2","Promoter","Sig","Unchanged"
"11423",32935,"peak32935","2.449255195",281.3553611,-0.18283565,0.227435156,-0.80390232,0.42145339,0.551432351,"Tsc22d2","Promoter","Not Sig","Unchanged"
"11424",32936,"peak32936","2.384952923",242.6347066,0.84164365,0.247933359,3.394636582,0.000687198,0.003125836,"Eif2a","Promoter","Sig","Unchanged"
"11425",32937,"peak32937","2.52851619",337.688437,0.489385548,0.209935782,2.331120233,0.019747021,0.05057988,"Selenot","Promoter","Not Sig","Unchanged"
"11426",32938,"peak32938","1.815911868",65.45033409,-0.404660625,0.46325145,-0.87352263,0.382378277,0.514069395,"Erich6","Promoter","Not Sig","Unchanged"
"11427",32940,"peak32940","2.721835011",527.0296047,1.106935169,0.201481789,5.493971313,3.93e-08,6.22e-07,"Siah2","Promoter","Sig","Up"
"11428",32945,"peak32945","1.221283054",16.64497143,-2.426622942,0.92389203,-2.626522216,0.008626236,0.025743126,"Clrn1","Promoter","Sig","Down"
"11429",32948,"peak32948","3.091202029",1233.678593,1.386229326,0.149232585,9.28905254,1.56e-20,2.12e-18,"Med12l","Promoter","Sig","Up"
"11430",32953,"peak32953","1.46972509",29.49341694,1.130515451,0.687891072,1.643451264,0.100289601,0.185548635,"P2ry13","Promoter","Not Sig","Unchanged"
"11431",32955,"peak32955","1.420981126",26.36216819,-1.319789781,0.691699521,-1.908039171,0.056386154,0.117605937,"Igsf10","Promoter","Not Sig","Unchanged"
"11432",32956,"peak32956","1.374928002",23.70980609,-1.29260999,0.736787516,-1.75438639,0.079364322,0.154237039,"Igsf10","Promoter","Not Sig","Unchanged"
"11433",32963,"peak32963","2.794678773",623.2736585,1.425794802,0.169601412,8.406739006,4.22e-17,3.63e-15,"Mbnl1","Promoter","Sig","Up"
"11434",32965,"peak32965","1.467804609",29.36328285,0.780130939,0.66877573,1.166506056,0.243409902,0.366505325,"Mbnl1","Promoter","Not Sig","Unchanged"
"11435",32969,"peak32969","1.906892712",80.70356353,-1.922606551,0.429931475,-4.471890665,7.75e-06,6.66e-05,"P2ry1","Promoter","Sig","Unchanged"
"11436",32970,"peak32970","1.695432286",49.59435947,0.023179113,0.532636461,0.043517699,0.965288856,0.97812178,"Rap2b","Promoter","Not Sig","Unchanged"
"11437",32971,"peak32971","2.463073309",290.4512893,0.163395441,0.223393194,0.731425329,0.464519399,0.591855442,"Rap2b","Promoter","Not Sig","Unchanged"
"11438",32974,"peak32974","1.632731282",42.92707355,-1.239569279,0.590309954,-2.099861726,0.035741006,0.081630234,"Arhgef26","Promoter","Not Sig","Unchanged"
"11439",32975,"peak32975","1.996466568",99.18969797,0.066192987,0.367592371,0.18007171,0.857096271,0.906535866,"Dhx36","Promoter","Not Sig","Unchanged"
"11440",32976,"peak32976","1.560954505",36.38769156,-2.310376414,0.624184173,-3.701433831,0.000214385,0.001161901,"Gpr149","Promoter","Sig","Down"
"11441",32978,"peak32978","1.697707511",49.85486113,-0.092904545,0.505128284,-0.183922674,0.854074117,0.904451742,"Mme","Promoter","Not Sig","Unchanged"
"11442",32984,"peak32984","1.035627813",10.85494965,-2.509553316,1.164480741,-2.155083572,0.031155295,0.073113044,"Plch1","Promoter","Not Sig","Unchanged"
"11443",32985,"peak32985","1.375936309",23.76491741,-2.441114298,0.767876652,-3.179044828,0.001477612,0.005964718,"Plch1","Promoter","Sig","Down"
"11444",32986,"peak32986","1.968783775",93.06444139,-0.411137382,0.37748491,-1.089149184,0.276088104,0.402769673,"Plch1","Promoter","Not Sig","Unchanged"
"11445",32988,"peak32988","2.233157064",171.0633861,0.463036458,0.285374009,1.622560018,0.104683493,0.191956263,"E130311K13Rik","Promoter","Not Sig","Unchanged"
"11446",32989,"peak32989","2.34207333",219.823101,0.87899705,0.253077474,3.473233066,0.000514229,0.0024513,"Slc33a1","Promoter","Sig","Unchanged"
"11447",32990,"peak32990","2.227335635",168.7856946,0.780051529,0.285156592,2.735519884,0.006228182,0.019716171,"Gmps","Promoter","Sig","Unchanged"
"11448",32994,"peak32994","1.346157202",22.18999487,-1.330110515,0.783469733,-1.697717804,0.089561036,0.16969177,"Vmn2r4","Promoter","Not Sig","Unchanged"
"11449",32996,"peak32996","1.416874005",26.11403641,0.718568375,0.698896033,1.028147738,0.303880338,0.432582152,"Kcnab1","Promoter","Not Sig","Unchanged"
"11450",32998,"peak32998","2.052156646",112.7604099,-0.271955326,0.364490117,-0.746125378,0.45559168,0.583546833,"Kcnab1","Promoter","Not Sig","Unchanged"
"11451",33006,"peak33006","2.190867376",155.1913017,2.060692744,0.314255074,6.557388924,5.48e-11,1.62e-09,"Kcnab1","Promoter","Sig","Up"
"11452",33009,"peak33009","2.252568116",178.8826072,0.469444072,0.275583334,1.703455959,0.088482773,0.168085089,"Ssr3","Promoter","Not Sig","Unchanged"
"11453",33012,"peak33012","2.976334113",946.965405,0.95181559,0.155947312,6.103443402,1.04e-09,2.37e-08,"4931440P22Rik","Promoter","Sig","Unchanged"
"11454",33015,"peak33015","2.290116001",195.0365477,0.389198337,0.266028275,1.46299613,0.143468438,0.244978479,"Mir8120","Promoter","Not Sig","Unchanged"
"11455",33016,"peak33016","2.421595966",263.9951609,0.861722107,0.239488887,3.598171582,0.000320462,0.001638103,"Lekr1","Promoter","Sig","Unchanged"
"11456",33028,"peak33028","1.981007096",95.72097107,0.354645293,0.42655267,0.831422044,0.40573525,0.536950111,"Ccnl1","Promoter","Not Sig","Unchanged"
"11457",33029,"peak33029","2.571775196",373.0570023,1.230725495,0.215295996,5.716434653,1.09e-08,1.95e-07,"Ccnl1","Promoter","Sig","Up"
"11458",33032,"peak33032","1.431555946",27.01195057,-1.554508766,0.722959184,-2.150202667,0.031539187,0.073796352,"Ptx3","Promoter","Not Sig","Unchanged"
"11459",33041,"peak33041","2.270935676",186.6103281,0.236180444,0.276332584,0.854696326,0.392719285,0.524503971,"Rsrc1","Promoter","Not Sig","Unchanged"
"11460",33043,"peak33043","1.757368158",57.19632928,-0.909769738,0.499637347,-1.820860157,0.068628117,0.137401035,"Mlf1","Promoter","Not Sig","Unchanged"
"11461",33044,"peak33044","1.948087256",88.73342727,0.888396226,0.388247488,2.288221441,0.022124629,0.055393299,"Gfm1","Promoter","Not Sig","Unchanged"
"11462",33045,"peak33045","2.127450755",134.1067861,0.143341306,0.322023663,0.445126624,0.656228249,0.756907257,"Lxn","Promoter","Not Sig","Unchanged"
"11463",33046,"peak33046","1.217954734",16.51789624,-1.560717253,0.974802626,-1.601059755,0.109363685,0.198752299,"Lxn","Promoter","Not Sig","Unchanged"
"11464",33048,"peak33048","1.283466234",19.2072962,-0.336206161,0.806985814,-0.416619667,0.676956622,0.773210363,"Rarres1","Promoter","Not Sig","Unchanged"
"11465",33049,"peak33049","1.948431674",88.80382544,-0.298590995,0.40447243,-0.738223356,0.460378732,0.588011547,"Mfsd1","Promoter","Not Sig","Unchanged"
"11466",33062,"peak33062","1.293995828",19.67867384,-3.051965079,0.907884296,-3.361623383,0.000774857,0.003460328,"Schip1","Promoter","Sig","Down"
"11467",33063,"peak33063","2.229321778",169.5593638,0.094627246,0.292521108,0.323488609,0.746325233,0.826968214,"Schip1","Promoter","Not Sig","Unchanged"
"11468",33069,"peak33069","2.330167612",213.8787376,0.929092653,0.262025978,3.545803589,0.000391418,0.001941418,"Schip1","Promoter","Sig","Unchanged"
"11469",33071,"peak33071","2.283864099",192.2490041,1.125010874,0.271540814,4.143063643,3.43e-05,0.00024061,"Schip1","Promoter","Sig","Up"
"11470",33077,"peak33077","1.586653216",38.60585859,-0.90606888,0.568394862,-1.594083516,0.110917331,0.200966404,"Il12a","Promoter","Not Sig","Unchanged"
"11471",33079,"peak33079","1.390606862",24.58141407,-3.780074789,0.872082509,-4.334538019,1.46e-05,0.000115358,"Gm35584","Promoter","Sig","Down"
"11472",33081,"peak33081","1.981619077",95.85595039,-1.611972998,0.376155669,-4.28538802,1.82e-05,0.000139708,"1110032F04Rik","Promoter","Sig","Unchanged"
"11473",33083,"peak33083","2.380935451",240.4005466,0.388283535,0.259216637,1.49791132,0.134156292,0.232746879,"Ift80","Promoter","Not Sig","Unchanged"
"11474",33084,"peak33084","1.901719692",79.74798012,-0.261517469,0.438849183,-0.595916501,0.551231009,0.669145095,"Smc4","Promoter","Not Sig","Unchanged"
"11475",33085,"peak33085","2.425384336",266.3080753,0.317898597,0.246066734,1.291920252,0.196384764,0.311404265,"Trim59","Promoter","Not Sig","Unchanged"
"11476",33086,"peak33086","2.649702532",446.3777433,0.50077693,0.188158345,2.661465421,0.007780133,0.02364692,"Kpna4","Promoter","Sig","Unchanged"
"11477",33092,"peak33092","2.846263361",701.8807974,0.903749915,0.167985427,5.379930463,7.45e-08,1.1e-06,"Ppm1l","Promoter","Sig","Unchanged"
"11478",33104,"peak33104","1.240818953",17.41080908,0.828645901,0.84438549,0.981359712,0.326415386,0.456949437,"Ppm1l","Promoter","Not Sig","Unchanged"
"11479",33105,"peak33105","1.361122687",22.96797396,-0.64855827,0.766307937,-0.84634158,0.397362218,0.529103806,"Ppm1l","Promoter","Not Sig","Unchanged"
"11480",33106,"peak33106","1.704468255",50.6370335,0.58830565,0.503188267,1.169156138,0.242340729,0.36535173,"Ppm1l","Promoter","Not Sig","Unchanged"
"11481",33108,"peak33108","2.348033565",222.8607385,0.744343124,0.251377011,2.961062835,0.003065794,0.010909926,"B3galnt1","Promoter","Sig","Unchanged"
"11482",33109,"peak33109","2.26827661",185.4712546,0.228757824,0.283108102,0.808022882,0.41907741,0.549409442,"Nmd3","Promoter","Not Sig","Unchanged"
"11483",33113,"peak33113","2.479990861",301.9888174,0.700646006,0.230454173,3.040283444,0.002363556,0.00881653,"Sptssb","Promoter","Sig","Unchanged"
"11484",33131,"peak33131","1.82742635",67.20883235,0.650012891,0.493165907,1.318041011,0.18748992,0.3006323,"Slitrk3","Promoter","Not Sig","Unchanged"
"11485",33132,"peak33132","1.857650263",72.05270056,-0.073448871,0.426457158,-0.172230362,0.863256429,0.910699702,"Slitrk3","Promoter","Not Sig","Unchanged"
"11486",33133,"peak33133","1.324778013",21.12409021,-0.244015111,0.78018883,-0.312764169,0.75445984,0.83262743,"Slitrk3","Promoter","Not Sig","Unchanged"
"11487",33140,"peak33140","2.696859539",497.5761318,0.816009436,0.188050239,4.339316132,1.43e-05,0.000113114,"Serpini1","Promoter","Sig","Unchanged"
"11488",33144,"peak33144","2.234515031",171.5991099,0.12701091,0.287079024,0.442424905,0.658181761,0.758498416,"Golim4","Promoter","Not Sig","Unchanged"
"11489",33145,"peak33145","2.248350755",177.1539154,0.883163808,0.281972317,3.132094015,0.001735643,0.006824979,"Fstl5","Promoter","Sig","Unchanged"
"11490",33161,"peak33161","1.550283259",35.50448838,0.741507599,0.59810942,1.239752418,0.215066983,0.333961809,"Rapgef2","Promoter","Not Sig","Unchanged"
"11491",33162,"peak33162","1.522321082",33.29055859,0.382197072,0.618585256,0.617856743,0.536669776,0.656371657,"Rapgef2","Promoter","Not Sig","Unchanged"
"11492",33168,"peak33168","2.819201953",659.4804916,1.049129117,0.163318087,6.42383913,1.33e-10,3.65e-09,"Rapgef2","Promoter","Sig","Up"
"11493",33174,"peak33174","1.768349652",58.66102568,0.763246342,0.495122483,1.541530365,0.123187759,0.217948162,"Fnip2","Promoter","Not Sig","Unchanged"
"11494",33175,"peak33175","1.691785417",49.17964813,0.183193294,0.519005145,0.352970092,0.724110862,0.809569708,"Fnip2","Promoter","Not Sig","Unchanged"
"11495",33180,"peak33180","2.563658399",366.1494606,0.7993038,0.219388443,3.643326822,0.000269137,0.001411741,"Fnip2","Promoter","Sig","Unchanged"
"11496",33182,"peak33182","2.239345429",173.5183579,1.176949659,0.284875796,4.131448422,3.6e-05,0.000251579,"Ppid","Promoter","Sig","Up"
"11497",33183,"peak33183","2.452326944",283.3524315,0.114980282,0.239252469,0.480581384,0.630814049,0.736509135,"Etfdh","Promoter","Not Sig","Unchanged"
"11498",33184,"peak33184","1.386143514",24.33007869,-0.447078151,0.715886867,-0.624509502,0.532293032,0.652448308,"Rxfp1","Promoter","Not Sig","Unchanged"
"11499",33187,"peak33187","1.491311561",30.99642175,-1.297735684,0.656875381,-1.975619305,0.048197911,0.103797702,"Tmem144","Promoter","Not Sig","Unchanged"
"11500",33188,"peak33188","1.617027222",41.40256259,-0.089547429,0.58385518,-0.153372672,0.878104394,0.921106853,"Tmem144","Promoter","Not Sig","Unchanged"
"11501",33189,"peak33189","1.21118529",16.26242438,-1.156848331,0.99599551,-1.161499545,0.245438808,0.368711921,"Tmem144","Promoter","Not Sig","Unchanged"
"11502",33190,"peak33190","1.380326164",24.0063517,-2.471243883,0.767609777,-3.219401258,0.001284586,0.005300907,"Gask1b","Promoter","Sig","Down"
"11503",33199,"peak33199","2.436915205",273.4734721,0.118186743,0.239911856,0.492625687,0.622277094,0.729631651,"Gria2","Promoter","Not Sig","Unchanged"
"11504",33200,"peak33200","2.303872298",201.3132211,-0.149932317,0.260846899,-0.574790491,0.565432998,0.681868219,"Gria2","Promoter","Not Sig","Unchanged"
"11505",33202,"peak33202","2.511117872",324.4276586,0.738172863,0.213230095,3.46186059,0.000536455,0.002540061,"Glrb","Promoter","Sig","Unchanged"
"11506",33203,"peak33203","2.334974577",216.2591926,-1.233277917,0.266276487,-4.631568971,3.63e-06,3.41e-05,"Pdgfc","Promoter","Sig","Unchanged"
"11507",33204,"peak33204","1.39473698",24.81629711,-3.586276502,0.848033928,-4.228930452,2.35e-05,0.000174,"Pdgfc","Promoter","Sig","Down"
"11508",33210,"peak33210","2.017701833",104.1602066,0.208988495,0.366017145,0.57098007,0.568013153,0.683936656,"Ctso","Promoter","Not Sig","Unchanged"
"11509",33211,"peak33211","2.0135022",103.1578305,1.213664278,0.364996363,3.325140741,0.000883739,0.003869477,"Tdo2","Promoter","Sig","Up"
"11510",33213,"peak33213","2.382946749",241.5164684,0.020543678,0.239428466,0.08580299,0.931623029,0.956901056,"Gucy1b1","Promoter","Not Sig","Unchanged"
"11511",33214,"peak33214","1.509786015",32.34342556,-0.254564892,0.619212412,-0.411110771,0.680991312,0.776285101,"Gucy1a1","Promoter","Not Sig","Unchanged"
"11512",33215,"peak33215","1.591069063",39.00040018,-0.516758904,0.570793705,-0.905333923,0.36528851,0.497089453,"Gucy1a1","Promoter","Not Sig","Unchanged"
"11513",33219,"peak33219","2.160586998",144.7394767,0.448110444,0.310051226,1.445278732,0.148379609,0.251369475,"Map9","Promoter","Not Sig","Unchanged"
"11514",33223,"peak33223","1.332254415",21.49089067,-1.753943382,0.788952399,-2.223129538,0.026207066,0.063573631,"Rbm46","Promoter","Not Sig","Unchanged"
"11515",33226,"peak33226","2.171702377",148.4917677,0.072948816,0.307986574,0.23685713,0.812767629,0.875237317,"Plrg1","Promoter","Not Sig","Unchanged"
"11516",33232,"peak33232","1.418781286",26.22897301,-0.665012871,0.687438789,-0.967377578,0.333355315,0.464239833,"Tlr2","Promoter","Not Sig","Unchanged"
"11517",33233,"peak33233","1.758003258",57.28003284,-2.924456207,0.526923805,-5.550055203,2.86e-08,4.68e-07,"Tmem131l","Promoter","Sig","Down"
